item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
부천시 - 당해년가격,Statistics,13611987.0,14037788.0,14824734.0,14914972.0,15833160.0,16514511.0,16957907.0,17462247.0,17561534.0,17881348.0,17940553.0
부평구 - 2015년 기준년가격,Statistics,,,,,9654629.0,10097270.0,10305634.0,10103096.0,9879875.0,10170149.0,10566598.0
부평구 - 당해년가격,Statistics,,,,,9654629.0,10380786.0,10677427.0,10495350.0,10352522.0,10681732.0,10937058.0
북구 - 2015년 기준년가격,Statistics,3270658.0,3259474.0,3081168.0,3629022.0,2856278.0,2906502.0,2886447.0,2945297.0,2900870.0,2788546.0,3018559.0
북구 - 당해년가격,Statistics,2864636.0,2932177.0,2845169.0,3504970.0,2856278.0,2981371.0,3013728.0,3125859.0,3116148.0,3031318.0,3322130.0
사상구 - 2015년 기준년가격,Statistics,8019372.0,6916014.0,7108623.0,6837426.0,7090343.0,6825286.0,6551934.0,6447497.0,6248895.0,5874274.0,5996883.0
사상구 - 당해년가격,Statistics,7295166.0,6427544.0,6807078.0,6700187.0,7090343.0,7008698.0,6750783.0,6760826.0,6567881.0,6216501.0,6444209.0
사천시 - 2015년 기준년가격,Statistics,,,,,4082992.0,4139191.0,3973466.0,4173077.0,4406835.0,4033784.0,4305411.0
사천시 - 당해년가격,Statistics,,,,,4082992.0,4226261.0,4096220.0,4339377.0,4619158.0,4355391.0,4650021.0
사하구 - 2015년 기준년가격,Statistics,7182234.0,6706998.0,6734844.0,6474356.0,6538217.0,6747783.0,6905085.0,6652990.0,6887485.0,6632411.0,6657790.0
사하구 - 당해년가격,Statistics,6181277.0,5958516.0,6267720.0,6289464.0,6538217.0,6886885.0,6985761.0,6900352.0,7190129.0,7040858.0,7139515.0
산청군 - 2015년 기준년가격,Statistics,,,,,925406.0,942596.0,942658.0,993279.0,1019213.0,1015865.0,999861.0
산청군 - 당해년가격,Statistics,,,,,925406.0,945172.0,982728.0,1038297.0,1056199.0,1096030.0,1095046.0
삼척시 - 2015년 기준년가격,Statistics,1928101.0,2210392.0,2602495.0,2841301.0,2668720.0,2279770.0,2290306.0,2306853.0,2492872.0,2417616.0,2658406.0
삼척시 - 당해년가격,Statistics,1673112.0,1976268.0,2412487.0,2696261.0,2668720.0,2337032.0,2369474.0,2383505.0,2605220.0,2606300.0,2805066.0
상주시 - 2015년 기준년가격,Statistics,,,,,2196807.0,2204996.0,2124917.0,2030880.0,2260019.0,2285260.0,2443149.0
상주시 - 당해년가격,Statistics,,,,,2196807.0,2300239.0,2242733.0,2158129.0,2388160.0,2492442.0,2746818.0
서구 - 2015년 기준년가격,Statistics,3725902.0,3416368.0,3109808.0,2982911.0,3039215.0,3136058.0,3122220.0,2922494.0,2664817.0,3031302.0,3054666.0
서구 - 당해년가격,Statistics,2705285.0,2757718.0,2797073.0,2889604.0,3039215.0,3131976.0,3155204.0,3287309.0,2977265.0,3414621.0,3476168.0
서귀포시 - 2015년 기준년가격,Statistics,4026263.0,4150319.0,4382878.0,4528286.0,4768246.0,5148876.0,5649242.0,5306797.0,5064244.0,4743932.0,4861208.0
서귀포시 - 당해년가격,Statistics,3718587.0,3946308.0,4191151.0,4350154.0,4768246.0,5255821.0,5936937.0,5707401.0,5449232.0,5299652.0,5506072.0
서대문구 - 2015년 기준년가격,Statistics,6882611.0,7546496.0,7489166.0,7447964.0,7507777.0,7661278.0,7864202.0,7919308.0,8107945.0,7936382.0,8222269.0
서대문구 - 당해년가격,Statistics,6339773.0,7102760.0,7123557.0,7195459.0,7507777.0,7837950.0,8212568.0,8363965.0,8652191.0,8611066.0,9039083.0
서산시 - 2015년 기준년가격,Statistics,14061244.0,15366578.0,14910598.0,16387498.0,15509556.0,15970054.0,16755897.0,17039687.0,17525650.0,15661980.0,17154901.0
서산시 - 당해년가격,Statistics,13429064.0,14943374.0,14707527.0,15875421.0,15509556.0,16369603.0,17637719.0,17793365.0,18138852.0,15843904.0,20114038.0
서울특별시 - 2015년 기준년가격,Statistics,343756313.0,348568408.0,354319250.0,359661759.0,370167867.0,380679274.0,389584629.0,403605888.0,414092568.0,417638547.0,431678812.0
서울특별시 - 당해년가격,Statistics,326415107.0,334324998.0,340711607.0,350258443.0,370167867.0,387364432.0,404079600.0,423742112.0,435927212.0,444544909.0,472040199.0
서천군 - 2015년 기준년가격,Statistics,1840471.0,1913597.0,2048440.0,1992231.0,1989613.0,2021999.0,1887853.0,1971924.0,2216385.0,2103934.0,2189919.0
서천군 - 당해년가격,Statistics,1675279.0,1778467.0,1942961.0,1907421.0,1989613.0,2075817.0,1961117.0,2093446.0,2362739.0,2292178.0,2406858.0
서초구 - 2015년 기준년가격,Statistics,27635540.0,28831392.0,29102938.0,29573986.0,30390265.0,31742896.0,32412600.0,33432374.0,33420206.0,33472638.0,34665062.0
서초구 - 당해년가격,Statistics,25719896.0,27357211.0,27854157.0,28636972.0,30390265.0,32366952.0,33772132.0,35277030.0,35570338.0,36249662.0,38335706.0
성남시 - 2015년 기준년가격,Statistics,26622381.0,28289941.0,31416428.0,34516252.0,37687633.0,38847300.0,38988602.0,39870181.0,41967488.0,43815319.0,45085311.0
성남시 - 당해년가격,Statistics,24782929.0,26763399.0,30132069.0,33501320.0,37687633.0,39561196.0,40981113.0,42307526.0,44085982.0,46784997.0,50302710.0
성동구 - 2015년 기준년가격,Statistics,8706354.0,9173396.0,9551326.0,9875532.0,10231864.0,10372266.0,10319471.0,11038914.0,11419293.0,11491195.0,12745979.0
성동구 - 당해년가격,Statistics,8134121.0,8714556.0,9158435.0,9597921.0,10231864.0,10662221.0,10735112.0,11657151.0,12167850.0,12422960.0,13999893.0
성북구 - 2015년 기준년가격,Statistics,5378532.0,5523415.0,5589960.0,5382851.0,5407042.0,5624613.0,5687338.0,5742234.0,5761704.0,5731596.0,5831556.0
성북구 - 당해년가격,Statistics,4900844.0,5147771.0,5305256.0,5223368.0,5407042.0,5750131.0,5917636.0,6054811.0,6141921.0,6193208.0,6371894.0
성주군 - 2015년 기준년가격,Statistics,,,,,1608489.0,1658747.0,1894497.0,1786123.0,1711702.0,1889778.0,2195698.0
성주군 - 당해년가격,Statistics,,,,,1608489.0,1773532.0,2052300.0,1829546.0,1778458.0,2071278.0,2452578.0
속초시 - 2015년 기준년가격,Statistics,1382172.0,1326474.0,1350826.0,1399814.0,1401515.0,1516434.0,1639450.0,1640635.0,1795237.0,1684561.0,1756183.0
속초시 - 당해년가격,Statistics,1268154.0,1238081.0,1277256.0,1353671.0,1401515.0,1547535.0,1710435.0,1740238.0,1931948.0,1848311.0,1959973.0
송파구 - 2015년 기준년가격,Statistics,19925280.0,20398913.0,21359856.0,22619324.0,23586997.0,24372060.0,25892942.0,27402979.0,28427927.0,28291816.0,28909815.0
송파구 - 당해년가격,Statistics,18431887.0,19266071.0,20328884.0,21853310.0,23586997.0,24812660.0,26815980.0,28617470.0,29962528.0,30336592.0,31834324.0
수성구 - 2015년 기준년가격,Statistics,,,,,6955681.0,7278264.0,7035016.0,7228936.0,7544102.0,7664486.0,7988718.0
수성구 - 당해년가격,Statistics,,,,,6955681.0,7430232.0,7364608.0,7716974.0,8134646.0,8389760.0,8919264.0
수영구 - 2015년 기준년가격,Statistics,2242770.0,2395031.0,2291103.0,2287521.0,2361267.0,2394832.0,2461005.0,2422673.0,2603116.0,2559666.0,2687670.0
수영구 - 당해년가격,Statistics,1980558.0,2157108.0,2111002.0,2229673.0,2361267.0,2425284.0,2555115.0,2575439.0,2789695.0,2770947.0,2957435.0
수원시 - 2015년 기준년가격,Statistics,24826899.0,26972346.0,28230186.0,29556489.0,30963276.0,31188232.0,32072803.0,33040655.0,34484604.0,30753882.0,32667337.0
수원시 - 당해년가격,Statistics,23140143.0,25681173.0,27177505.0,28863090.0,30963276.0,31802827.0,33949983.0,35441134.0,36621012.0,33039311.0,35684685.0
순창군 - 2015년 기준년가격,Statistics,607164.0,629940.0,677960.0,710210.0,712563.0,722495.0,685679.0,675304.0,706653.0,733818.0,678660.0
순창군 - 당해년가격,Statistics,574877.0,628152.0,662412.0,708212.0,712563.0,752790.0,736737.0,720399.0,761156.0,809283.0,776059.0
순천시 - 2015년 기준년가격,Statistics,5056882.0,5288952.0,5651503.0,5592860.0,5391395.0,5687629.0,5794694.0,5873757.0,5864359.0,5969426.0,5908372.0
순천시 - 당해년가격,Statistics,4715686.0,5008670.0,5393424.0,5409377.0,5391395.0,5841618.0,5963037.0,6084240.0,6125012.0,6309237.0,6383982.0
시흥시 - 2015년 기준년가격,Statistics,11837982.0,12235186.0,12668108.0,13263815.0,13915814.0,14527855.0,15256767.0,15371026.0,15259529.0,15580517.0,15937863.0
시흥시 - 당해년가격,Statistics,11102812.0,11624231.0,12201845.0,12865124.0,13915814.0,14930840.0,15941674.0,16210910.0,16198603.0,16762049.0,17801820.0
신안군 - 2015년 기준년가격,Statistics,767924.0,820669.0,760377.0,811213.0,907897.0,940621.0,985520.0,1015846.0,992377.0,1140840.0,1017441.0
신안군 - 당해년가격,Statistics,724023.0,794304.0,739663.0,784408.0,907897.0,946734.0,1013944.0,1111474.0,1047940.0,1318376.0,1208280.0
아산시 - 2015년 기준년가격,Statistics,23992862.0,22625394.0,22059413.0,22252023.0,23656597.0,26193419.0,28277481.0,28195467.0,30249211.0,31239713.0,33139542.0
아산시 - 당해년가격,Statistics,23229847.0,22206224.0,21883728.0,21736238.0,23656597.0,26324127.0,30788562.0,30218688.0,28971663.0,29923576.0,31554788.0
안동시 - 2015년 기준년가격,Statistics,,,,,3248266.0,4294296.0,4298957.0,4623462.0,5155094.0,5536046.0,5281473.0
안동시 - 당해년가격,Statistics,,,,,3248266.0,4374643.0,4450569.0,4898006.0,5489203.0,6018724.0,5810226.0
안산시 - 2015년 기준년가격,Statistics,21134912.0,21720685.0,23353537.0,23564680.0,23708345.0,23837889.0,25054490.0,24712550.0,24829367.0,23391766.0,24052565.0
안산시 - 당해년가격,Statistics,20065212.0,20841780.0,22692257.0,22943508.0,23708345.0,24371695.0,26394538.0,26110913.0,25768170.0,24577341.0,25717424.0
안성시 - 2015년 기준년가격,Statistics,6759253.0,6728012.0,7184695.0,7405424.0,7774317.0,7861560.0,8484537.0,8891661.0,8898502.0,9048792.0,9409648.0
안성시 - 당해년가격,Statistics,6239757.0,6305467.0,6820646.0,7142950.0,7774317.0,8109327.0,8891671.0,9363646.0,9405296.0,9758935.0,10237439.0
안양시 - 2015년 기준년가격,Statistics,13704934.0,14185406.0,15325082.0,15275172.0,15525029.0,15962529.0,16520904.0,17243039.0,18211619.0,16885535.0,17210240.0
안양시 - 당해년가격,Statistics,12945976.0,13593469.0,14734671.0,14844092.0,15525029.0,16244293.0,17272844.0,18138376.0,18953542.0,17825677.0,18439904.0
양구군 - 2015년 기준년가격,Statistics,701158.0,768254.0,759360.0,758931.0,768477.0,787562.0,830087.0,913447.0,980936.0,956920.0,1025902.0
양구군 - 당해년가격,Statistics,657980.0,737192.0,734530.0,739788.0,768477.0,805195.0,850230.0,951402.0,1017843.0,1016499.0,1104871.0
양산시 - 2015년 기준년가격,Statistics,,,,,9807353.0,10192987.0,10024521.0,10305117.0,10381450.0,9971437.0,10174665.0
양산시 - 당해년가격,Statistics,,,,,9807353.0,10431481.0,10318896.0,10727181.0,10952945.0,10795754.0,11007784.0
양양군 - 2015년 기준년가격,Statistics,757720.0,772548.0,781962.0,835223.0,861852.0,874572.0,901002.0,971789.0,986049.0,954108.0,1016996.0
양양군 - 당해년가격,Statistics,690453.0,720801.0,743456.0,809245.0,861852.0,895285.0,942653.0,1040540.0,1071329.0,1065003.0,1153874.0
양주시 - 2015년 기준년가격,Statistics,4781222.0,5023199.0,5335539.0,5534167.0,5548441.0,5759201.0,5988783.0,6233452.0,6281177.0,6233615.0,6850536.0
양주시 - 당해년가격,Statistics,4430248.0,4722211.0,5090888.0,5348166.0,5548441.0,5976217.0,6259954.0,6614566.0,6760601.0,6847177.0,7636652.0
양천구 - 2015년 기준년가격,Statistics,6501852.0,6517287.0,6266737.0,6270132.0,6276755.0,6260452.0,6423353.0,6617796.0,6729834.0,6528204.0,6772156.0
양천구 - 당해년가격,Statistics,5954917.0,6087578.0,5938515.0,6069052.0,6276755.0,6399102.0,6658836.0,6931171.0,7125314.0,7012123.0,7356067.0
양평군 - 2015년 기준년가격,Statistics,1510166.0,1476818.0,1567393.0,1575582.0,1605688.0,1732441.0,1745742.0,1847468.0,1889691.0,1911955.0,2204696.0
양평군 - 당해년가격,Statistics,1389891.0,1398671.0,1505865.0,1529305.0,1605688.0,1778738.0,1837712.0,1971375.0,2029277.0,2099063.0,2475909.0
여수시 - 2015년 기준년가격,Statistics,25534093.0,25586895.0,25847308.0,23910583.0,23847547.0,24405635.0,24769918.0,25201552.0,25010450.0,25180519.0,25202528.0
여수시 - 당해년가격,Statistics,24597861.0,25014131.0,25656279.0,23157237.0,23847547.0,24923569.0,26114992.0,26408107.0,25870664.0,25733671.0,30566998.0
여주시 - 2015년 기준년가격,Statistics,3668059.0,3471512.0,3461704.0,3430869.0,3388116.0,3531033.0,3467619.0,3801246.0,4036445.0,4068929.0,4383950.0
여주시 - 당해년가격,Statistics,3263167.0,3224786.0,3265998.0,3342079.0,3388116.0,3597950.0,3557251.0,3880745.0,4122573.0,4279906.0,4663018.0
연기군 - 2015년 기준년가격,Statistics,3080203.0,3348647.0,,,,,,,,,
연기군 - 당해년가격,Statistics,2952632.0,3238566.0,,,,,,,,,
연수구 - 2015년 기준년가격,Statistics,,,,,9058324.0,9446321.0,10017021.0,10672529.0,11234514.0,11114691.0,12483461.0
연수구 - 당해년가격,Statistics,,,,,9058324.0,9640099.0,10536805.0,11300722.0,11861076.0,11845543.0,13157700.0
연제구 - 2015년 기준년가격,Statistics,3648103.0,4115841.0,5152168.0,6261909.0,5605244.0,5965798.0,6120792.0,6476820.0,6520681.0,5875020.0,5865276.0
연제구 - 당해년가격,Statistics,3891366.0,4206791.0,5063619.0,6041469.0,5605244.0,6121841.0,6455583.0,6744687.0,6880899.0,6323236.0,6408434.0
연천군 - 2015년 기준년가격,Statistics,1189110.0,1239732.0,1248425.0,1269777.0,1313318.0,1237742.0,1228320.0,1390058.0,1562870.0,1536802.0,1599315.0
연천군 - 당해년가격,Statistics,1083885.0,1165573.0,1194286.0,1227927.0,1313318.0,1285750.0,1311552.0,1525901.0,1735036.0,1767565.0,1879532.0
영광군 - 2015년 기준년가격,Statistics,1952080.0,1793969.0,1853484.0,2034466.0,2210161.0,2410823.0,2416791.0,2655142.0,2112491.0,2278263.0,2286510.0
영광군 - 당해년가격,Statistics,1564882.0,1400604.0,1556673.0,1827442.0,2210161.0,2521594.0,2256694.0,2335811.0,1871035.0,2187878.0,1930076.0
영덕군 - 2015년 기준년가격,Statistics,,,,,801844.0,766412.0,763539.0,730968.0,792546.0,840121.0,813263.0
영덕군 - 당해년가격,Statistics,,,,,801844.0,780566.0,804478.0,778714.0,849963.0,928968.0,918724.0
영도구 - 2015년 기준년가격,Statistics,1960863.0,1986071.0,1908310.0,1951026.0,2123839.0,2345750.0,2435024.0,2530950.0,2605989.0,2568931.0,2556469.0
영도구 - 당해년가격,Statistics,1907433.0,1928158.0,1858352.0,1888422.0,2123839.0,2373113.0,2540393.0,2642385.0,2731839.0,2762062.0,2697147.0
영동군 - 2015년 기준년가격,Statistics,957338.0,965082.0,910030.0,941110.0,1023376.0,956332.0,975087.0,979246.0,973899.0,1041486.0,1146635.0
영동군 - 당해년가격,Statistics,891939.0,927250.0,883015.0,919420.0,1023376.0,982235.0,1017785.0,1043652.0,1078785.0,1129317.0,1263467.0
영등포구 - 2015년 기준년가격,Statistics,28811350.0,28408551.0,29109216.0,29046745.0,30173741.0,30210736.0,30802301.0,32377459.0,34201860.0,37061518.0,39718563.0
영등포구 - 당해년가격,Statistics,27548300.0,27293987.0,28078087.0,28194672.0,30173741.0,30667943.0,32055158.0,34299880.0,36095497.0,39433365.0,44265877.0
영암군 - 2015년 기준년가격,Statistics,3400481.0,3263984.0,3104265.0,3196042.0,3144676.0,3334559.0,2721804.0,2822583.0,3178853.0,3095097.0,3267733.0
영암군 - 당해년가격,Statistics,3341505.0,3252903.0,3049280.0,3055336.0,3144676.0,3260031.0,2789532.0,2899669.0,3238786.0,3371718.0,3280495.0
영양군 - 2015년 기준년가격,Statistics,,,,,373745.0,434077.0,433371.0,371830.0,380529.0,396427.0,423758.0
영양군 - 당해년가격,Statistics,,,,,373745.0,441207.0,451749.0,401808.0,408518.0,439126.0,495945.0
영월군 - 2015년 기준년가격,Statistics,1253815.0,1174113.0,1171148.0,1144478.0,1153672.0,1175676.0,1180044.0,1225845.0,1247412.0,1202083.0,1243386.0
영월군 - 당해년가격,Statistics,1102944.0,1060021.0,1095107.0,1096005.0,1153672.0,1214014.0,1238001.0,1304256.0,1335637.0,1300918.0,1347674.0
영주시 - 2015년 기준년가격,Statistics,,,,,2784874.0,2620111.0,2867844.0,2887433.0,2978491.0,2825525.0,3132836.0
영주시 - 당해년가격,Statistics,,,,,2784874.0,2682658.0,2920393.0,3005261.0,3104536.0,3038326.0,3395389.0
영천시 - 2015년 기준년가격,Statistics,,,,,3258783.0,3345559.0,3313975.0,3427993.0,3511455.0,3455562.0,3840553.0
영천시 - 당해년가격,Statistics,,,,,3258783.0,3478398.0,3457558.0,3620926.0,3770337.0,3824513.0,4272694.0
예산군 - 2015년 기준년가격,Statistics,2076472.0,2160521.0,2285002.0,2590691.0,2674979.0,2873477.0,2981700.0,2934192.0,2936828.0,2994767.0,3183561.0
예산군 - 당해년가격,Statistics,1882071.0,1998218.0,2124219.0,2469046.0,2674979.0,3014711.0,3229751.0,3254282.0,3323778.0,3537211.0,3897521.0
예천군 - 2015년 기준년가격,Statistics,,,,,1033787.0,1086330.0,1103630.0,1094223.0,1074295.0,1024435.0,1157297.0
예천군 - 당해년가격,Statistics,,,,,1033787.0,1115032.0,1160648.0,1194195.0,1163121.0,1150431.0,1369671.0
오산시 - 2015년 기준년가격,Statistics,3444607.0,3624631.0,3772495.0,4180263.0,4475187.0,4753709.0,5168486.0,5374973.0,5448517.0,5213210.0,5451896.0
오산시 - 당해년가격,Statistics,3146934.0,3362648.0,3566935.0,4010213.0,4475187.0,4887579.0,5406400.0,5649896.0,5720968.0,5586906.0,6031892.0
옥천군 - 2015년 기준년가격,Statistics,1229222.0,1177278.0,1273299.0,1220827.0,1276876.0,1259112.0,1323831.0,1304419.0,1387204.0,1314589.0,1365675.0
옥천군 - 당해년가격,Statistics,1148316.0,1120417.0,1222752.0,1183985.0,1276876.0,1294795.0,1371771.0,1369744.0,1484119.0,1432414.0,1498401.0
옹진군 - 2015년 기준년가격,Statistics,,,,,595780.0,660082.0,665709.0,645056.0,662112.0,816205.0,878051.0
옹진군 - 당해년가격,Statistics,,,,,595780.0,675228.0,700977.0,694440.0,720882.0,877102.0,933335.0
완도군 - 2015년 기준년가격,Statistics,856444.0,836033.0,886320.0,925857.0,951791.0,1017840.0,1039285.0,1071120.0,1107951.0,1200010.0,1124692.0
완도군 - 당해년가격,Statistics,808073.0,786661.0,826492.0,866039.0,951791.0,1008893.0,1056182.0,1094448.0,1125739.0,1262316.0,1183003.0
완주군 - 2015년 기준년가격,Statistics,3192548.0,3355351.0,3576193.0,3923299.0,4620807.0,4467521.0,4573996.0,4624234.0,4642542.0,4453114.0,4840301.0
완주군 - 당해년가격,Statistics,2869292.0,3080311.0,3343463.0,3752700.0,4620807.0,4641344.0,4757818.0,4792392.0,4829382.0,4781760.0,5233928.0
용산구 - 2015년 기준년가격,Statistics,10577186.0,10243552.0,10103203.0,10010946.0,10023473.0,10221764.0,11248337.0,11664441.0,11992461.0,11995022.0,12265442.0
용산구 - 당해년가격,Statistics,9708239.0,9617839.0,9635228.0,9686230.0,10023473.0,10457073.0,11737945.0,12300317.0,12695516.0,12824348.0,13294640.0
용인시 - 2015년 기준년가격,Statistics,25883633.0,27674183.0,28149096.0,29622993.0,28667356.0,30544564.0,31216401.0,28389064.0,28708354.0,31372052.0,32639617.0
용인시 - 당해년가격,Statistics,24683828.0,26792873.0,27450348.0,28891212.0,28667356.0,30792811.0,33425175.0,30520652.0,30181677.0,33330635.0,35308886.0
울릉군 - 2015년 기준년가격,Statistics,,,,,280227.0,271035.0,275700.0,300640.0,278633.0,251845.0,313726.0
울릉군 - 당해년가격,Statistics,,,,,280227.0,271259.0,287017.0,318439.0,299708.0,278041.0,363351.0
울산광역시 - 2015년 기준년가격,Statistics,,,,,72854409.0,73477668.0,72968962.0,71344390.0,72024599.0,67136435.0,69523277.0
울산광역시 - 당해년가격,Statistics,,,,,72854409.0,74660841.0,75750070.0,73647537.0,74654628.0,69363394.0,77973813.0
울주군 - 2015년 기준년가격,Statistics,,,,,19181449.0,19084806.0,19007912.0,18288719.0,18310871.0,17799560.0,19469950.0
울주군 - 당해년가격,Statistics,,,,,19181449.0,19320196.0,19820519.0,18464057.0,18696889.0,17937255.0,22876447.0
울진군 - 2015년 기준년가격,Statistics,,,,,2718777.0,2436440.0,2543797.0,2481898.0,2367200.0,2417106.0,2317521.0
울진군 - 당해년가격,Statistics,,,,,2718777.0,2575115.0,2463143.0,2311155.0,2222383.0,2468740.0,2085437.0
원주시 - 2015년 기준년가격,Statistics,6570956.0,6598274.0,7015152.0,7521782.0,8002253.0,8323043.0,8658107.0,9129436.0,9212230.0,8503734.0,8937228.0
원주시 - 당해년가격,Statistics,6031452.0,6181621.0,6659656.0,7285896.0,8002253.0,8511449.0,8998662.0,9534591.0,9665618.0,9066919.0,9573324.0
유성구 - 2015년 기준년가격,Statistics,,,,,11457701.0,12023289.0,12163814.0,12612401.0,13063462.0,14027436.0,14575838.0
유성구 - 당해년가격,Statistics,,,,,11457701.0,12300508.0,12996543.0,13577362.0,14019944.0,15343406.0,16471660.0
은평구 - 2015년 기준년가격,Statistics,3729544.0,3678726.0,3884597.0,3803247.0,3866400.0,4202039.0,4340123.0,4510226.0,4601453.0,4670007.0,4665746.0
은평구 - 당해년가격,Statistics,3375379.0,3408442.0,3660969.0,3671864.0,3866400.0,4298312.0,4514825.0,4754342.0,4919715.0,5076529.0,5112192.0
음성군 - 2015년 기준년가격,Statistics,4880382.0,5185902.0,5816484.0,6233561.0,6721431.0,7506657.0,7753694.0,7760057.0,7745733.0,7693577.0,8357613.0
음성군 - 당해년가격,Statistics,4605336.0,4937589.0,5580038.0,6043066.0,6721431.0,7703800.0,8004296.0,8168771.0,8168872.0,8284106.0,9243774.0
의령군 - 2015년 기준년가격,Statistics,,,,,824993.0,846684.0,857127.0,893746.0,913427.0,899901.0,884642.0
의령군 - 당해년가격,Statistics,,,,,824993.0,853379.0,893333.0,939165.0,955750.0,976088.0,974946.0
의성군 - 2015년 기준년가격,Statistics,,,,,1229888.0,1215400.0,1165354.0,1187848.0,1256666.0,1258233.0,1263904.0
의성군 - 당해년가격,Statistics,,,,,1229888.0,1248065.0,1205112.0,1291476.0,1350418.0,1408077.0,1481328.0
의왕시 - 2015년 기준년가격,Statistics,2922753.0,2613402.0,2613487.0,2744082.0,3048257.0,2911636.0,3328426.0,3605950.0,3775301.0,3661700.0,3732389.0
의왕시 - 당해년가격,Statistics,2682496.0,2444862.0,2479265.0,2648709.0,3048257.0,2979250.0,3487412.0,3823873.0,4025885.0,3972027.0,4127736.0
의정부시 - 2015년 기준년가격,Statistics,5107174.0,5442845.0,5558333.0,5266430.0,5560895.0,6085900.0,6647581.0,6958749.0,6997227.0,6747928.0,6705270.0
의정부시 - 당해년가격,Statistics,4711770.0,5123477.0,5286251.0,5118136.0,5560895.0,6218546.0,6930126.0,7350069.0,7473255.0,7326448.0,7388564.0
이천시 - 2015년 기준년가격,Statistics,9876903.0,10353529.0,11632256.0,12653520.0,14418388.0,14329850.0,16394228.0,22594042.0,21657367.0,24857246.0,28171212.0
이천시 - 당해년가격,Statistics,9283970.0,9929011.0,11304070.0,12346641.0,14418388.0,14531375.0,18083762.0,24581118.0,21552715.0,24780056.0,28534355.0
익산시 - 2015년 기준년가격,Statistics,7060625.0,7136465.0,7325853.0,7138433.0,6990072.0,6867210.0,7170365.0,7290970.0,7537303.0,7704713.0,7906303.0
익산시 - 당해년가격,Statistics,6538001.0,6720507.0,6957934.0,6913616.0,6990072.0,7039090.0,7413669.0,7618352.0,7881218.0,8221353.0,8664971.0
인제군 - 2015년 기준년가격,Statistics,1236107.0,1251465.0,1238561.0,1271831.0,1260772.0,1319039.0,1342171.0,1363561.0,1461044.0,1511153.0,1530877.0
인제군 - 당해년가격,Statistics,1124771.0,1182525.0,1198043.0,1245078.0,1260772.0,1351260.0,1413310.0,1494404.0,1615182.0,1717530.0,1767017.0
인천광역시 - 2015년 기준년가격,Statistics,,,,,80137506.0,82257112.0,85791563.0,86426825.0,87963593.0,84907539.0,90325899.0
인천광역시 - 당해년가격,Statistics,,,,,80137506.0,84663335.0,88547364.0,88735401.0,90040500.0,89615465.0,98670502.0
임실군 - 2015년 기준년가격,Statistics,682393.0,679939.0,672286.0,715844.0,699738.0,677951.0,678214.0,722520.0,695655.0,708377.0,745132.0
임실군 - 당해년가격,Statistics,673156.0,678495.0,654118.0,703783.0,699738.0,697300.0,714144.0,782850.0,744969.0,789158.0,880077.0
장성군 - 2015년 기준년가격,Statistics,1559451.0,1574005.0,1595390.0,1607456.0,1608654.0,1659101.0,1710245.0,1706469.0,1747230.0,1804468.0,1868137.0
장성군 - 당해년가격,Statistics,1431947.0,1493099.0,1531440.0,1556598.0,1608654.0,1700150.0,1765692.0,1791993.0,1857218.0,1977055.0,2071864.0
장수군 - 2015년 기준년가격,Statistics,493514.0,541354.0,535521.0,518761.0,534164.0,540035.0,590148.0,529694.0,508645.0,501418.0,505898.0
장수군 - 당해년가격,Statistics,478601.0,537028.0,524084.0,510436.0,534164.0,550863.0,603202.0,546368.0,526612.0,553433.0,580290.0
장흥군 - 2015년 기준년가격,Statistics,771035.0,803152.0,784357.0,771980.0,807614.0,872714.0,898158.0,940840.0,944533.0,955269.0,989163.0
장흥군 - 당해년가격,Statistics,722408.0,770065.0,748479.0,751527.0,807614.0,895256.0,921845.0,992227.0,1011194.0,1034038.0,1091632.0
전라남도 - 2015년 기준년가격,Statistics,66697766.0,67142356.0,68435908.0,68405097.0,68878376.0,70449724.0,71340179.0,72888289.0,74618019.0,74972494.0,76965787.0
전라남도 - 당해년가격,Statistics,63233950.0,64522380.0,66475876.0,66215322.0,68878376.0,71615402.0,73732402.0,75424584.0,76948280.0,78819152.0,88383883.0
전북특별자치도 - 2015년 기준년가격,Statistics,43285951.0,43728235.0,45637671.0,46567890.0,47018028.0,46664550.0,47553099.0,48350793.0,49506041.0,49116252.0,50636383.0
전북특별자치도 - 당해년가격,Statistics,40037810.0,41200316.0,43478228.0,45151703.0,47018028.0,47879046.0,49348477.0,50595318.0,51997535.0,52820485.0,55955855.0
전주시 - 2015년 기준년가격,Statistics,11563718.0,12031252.0,12610999.0,13420503.0,13251346.0,13613759.0,14036355.0,14480522.0,14824559.0,14505363.0,14526585.0
전주시 - 당해년가격,Statistics,10714270.0,11322730.0,12005284.0,13077159.0,13251346.0,13886080.0,14587612.0,15300987.0,15790505.0,15656658.0,16011015.0
정선군 - 2015년 기준년가격,Statistics,1240780.0,1219581.0,1154381.0,1190867.0,1212651.0,1323039.0,1354513.0,1314620.0,1255869.0,1134042.0,1162989.0
정선군 - 당해년가격,Statistics,1197666.0,1210229.0,1153283.0,1182359.0,1212651.0,1338379.0,1423952.0,1444017.0,1381354.0,1267721.0,1333917.0
정읍시 - 2015년 기준년가격,Statistics,2494086.0,2511738.0,2642696.0,2705963.0,2740334.0,2704196.0,2761373.0,2751279.0,2930358.0,3025670.0,3176797.0
