item,category,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
기장군 - 도시지역면적,Statistics,221600001.0,221600001.0,221600001.0,221600001.0,221600002.0,221600002.0,221600001.0,221563954.0,221563955.0,221563955.0,221563955.0,221563955.0,221563954.0,221563954.0,221563954.0,221563954.0,221563954.0,221563955.0
김제시 - 도시지역면적,Statistics,40845548.0,40845548.0,43773811.0,43773811.0,43773811.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831566.0,43831566.0,43831566.0,43831566.0,44158904.0
김천시 - 도시지역면적,Statistics,59925000.0,60629700.0,61493066.0,62213234.0,62159898.0,62159898.0,63578092.0,63551161.0,63551161.0,63548115.0,63548115.0,64622360.0,64622360.0,64622360.0,64622360.0,64622360.0,64622418.0,64622418.0
김포시 - 도시지역면적,Statistics,78766127.0,86246478.0,86197707.0,86339707.0,86340668.0,100983682.0,100981181.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,104689413.0,104689413.0,104689413.0
김해시 - 도시지역면적,Statistics,262863000.0,262863000.0,262947088.0,262947091.0,263269027.0,263396723.0,264919866.0,265480936.0,266255956.0,266443911.0,266906655.0,267087103.0,267087930.0,267062845.0,267067205.0,267179611.0,266886091.0,266886583.0
나주시 - 도시지역면적,Statistics,95190140.0,102454635.0,102596082.0,102596082.0,105164535.0,105164535.0,105164535.0,105169938.0,104165701.0,104170378.0,104170378.0,104170378.0,104170378.0,104208246.0,104208246.0,105204946.0,105204946.0,105204942.0
남구 - 도시지역면적,Statistics,42507260.0,42507260.0,42507260.0,42507260.0,42507260.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0
남동구 - 도시지역면적,Statistics,68528631.0,68528631.0,68528631.0,68528631.0,70415594.0,70415612.0,70415612.0,70415612.0,69090152.0,69090152.0,69090152.0,69090152.0,68648644.0,68648644.0,68657807.0,68657807.0,68657808.0,56793522.0
남양주시 - 도시지역면적,Statistics,231566000.0,232016098.0,231454401.0,231965440.0,234083192.0,234083192.0,234083192.0,234083363.0,234083363.0,241792389.0,241792390.0,241792389.0,241792390.0,242423014.0,242423014.0,242423014.0,242423014.0,242423014.0
남원시 - 도시지역면적,Statistics,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0
남해군 - 도시지역면적,Statistics,12794000.0,12794000.0,12794000.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0
노원구 - 도시지역면적,Statistics,35460000.0,35455910.0,35460000.0,35460000.0,35460000.0,35460000.0,35460000.0,35460032.0,35460032.0,35459862.0,35459862.0,35595942.0,35595942.0,35545790.0,35546826.0,35546825.0,35543309.0,35543308.0
논산시 - 도시지역면적,Statistics,48564641.0,48564642.0,49046133.0,49766840.0,49769435.0,49821071.0,50526823.0,49821072.0,49847710.0,49847710.0,49847710.0,49850582.0,49850582.0,49850582.0,49850582.0,49850582.0,49850582.0,49085759.0
단양군 - 도시지역면적,Statistics,35200000.0,35200000.0,35502234.0,35502234.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0
달서구 - 도시지역면적,Statistics,,,,,62342296.0,62342471.0,62341070.0,62341087.0,62340753.0,62341541.0,62339776.0,62343286.0,62341432.0,62339757.0,62340042.0,62352606.0,62374778.0,62371265.0
달성군 - 도시지역면적,Statistics,,,,,376702945.0,376303752.0,376303093.0,376284892.0,376362104.0,376372147.0,376376084.0,376371857.0,376384952.0,377799698.0,377788398.0,377972263.0,379471535.0,379469499.0
담양군 - 도시지역면적,Statistics,137541100.0,137541100.0,137541100.0,137541100.0,131590400.0,131590400.0,131590400.0,132170907.0,132170907.0,133453605.0,133448080.0,133448080.0,133448080.0,133448080.0,133448209.0,133448210.0,133448210.0,133448210.0
당진군 - 도시지역면적,Statistics,84089000.0,86091000.0,103396829.0,106917543.0,83688407.0,84313090.0,,,,,,,,,,,,
당진시 - 도시지역면적,Statistics,,,,,,,86346852.0,74846976.0,74846976.0,75098153.0,76388108.0,74584470.0,74954163.0,75160787.0,75159380.0,75847910.0,76346790.0,76345800.0
대구광역시 - 도시지역면적,Statistics,803429795.0,798496384.0,798504995.0,798467527.0,798498469.0,798083296.0,798032488.0,797883045.0,797940177.0,797962749.0,797969025.0,798003179.0,797919337.0,799328917.0,799299015.0,799509757.0,801033747.0,808195732.0
대덕구 - 도시지역면적,Statistics,68421417.0,68421417.0,68421417.0,68421417.0,68421414.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68692125.0,69010118.0,69010118.0,69010118.0,69010118.0,69010118.0
대전광역시 - 도시지역면적,Statistics,494959003.0,494959003.0,494959003.0,494959003.0,494958998.0,494957058.0,494957655.0,495269034.0,495258867.0,495546287.0,495546287.0,495546171.0,495818299.0,496123890.0,496123890.0,496123890.0,496123890.0,496123890.0
도봉구 - 도시지역면적,Statistics,20850000.0,20840000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20679052.0,20679052.0,20679052.0,20839966.0,20839966.0,20839966.0,20839966.0
동구 - 도시지역면적,Statistics,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0
동대문구 - 도시지역면적,Statistics,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14625893.0,14626119.0,14626119.0,14245433.0,14245433.0,14245433.0,14251163.0,14251236.0,14251806.0,14251806.0
동두천시 - 도시지역면적,Statistics,32963210.0,33085501.0,33085501.0,33085501.0,33085501.0,33085501.0,33309421.0,33298502.0,33298502.0,33298502.0,33298502.0,33298502.0,33297990.0,33565811.0,33565811.0,33565219.0,33565219.0,33565219.0
동래구 - 도시지역면적,Statistics,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697578.0,16697578.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0
동작구 - 도시지역면적,Statistics,16350000.0,16349920.0,16350000.0,16350000.0,16350000.0,16350000.0,16350000.0,16350000.0,16345101.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387883.0,16387891.0
동해시 - 도시지역면적,Statistics,121733000.0,124277319.0,124277319.0,124277319.0,124277319.0,124277320.0,124277320.0,124277320.0,124277320.0,124277320.0,124277317.0,124277317.0,123901726.0,123901726.0,124014784.0,124014784.0,124014784.0,106174140.0
마산시 - 도시지역면적,Statistics,176824500.0,176824533.0,275358714.0,270678906.0,,,,,,,,,,,,,,
마포구 - 도시지역면적,Statistics,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23890251.0,23890251.0,23890251.0,23884089.0,23883966.0,23883966.0,23883966.0,23890251.0
목포시 - 도시지역면적,Statistics,77396000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112487667.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0
무안군 - 도시지역면적,Statistics,32729335.0,30151894.0,30151256.0,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48439987.0,30740673.0,30740673.0,30744451.0,30744451.0,31069640.0,31069640.0,31148575.0,31148575.0
무주군 - 도시지역면적,Statistics,12341000.0,12341000.0,20134468.0,20134468.0,20025295.0,20025295.0,20025295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0
문경시 - 도시지역면적,Statistics,37491010.0,37491010.0,37491010.0,37491010.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37848000.0,37848000.0,37848000.0
미추홀구 - 도시지역면적,Statistics,,,,,,,,,,,,24840389.0,24897342.0,24840389.0,24840389.0,24840389.0,24840389.0,24921836.0
밀양시 - 도시지역면적,Statistics,57450000.0,57450000.0,58893520.0,59317768.0,59316261.0,59316261.0,59316261.0,59316261.0,59316261.0,59568691.0,59568691.0,61766865.0,61769242.0,61441669.0,61441669.0,61441669.0,61441669.0,61441669.0
보령시 - 도시지역면적,Statistics,30363289.0,32873905.0,33612095.0,34087488.0,34226414.0,35313680.0,35313707.0,35313681.0,35528206.0,35358561.0,35324504.0,35324504.0,35324504.0,35324504.0,30064183.0,30064183.0,35327241.0,35327241.0
보성군 - 도시지역면적,Statistics,22360000.0,22360000.0,22360000.0,22360000.0,22360000.0,22360000.0,25985980.0,25985980.0,24034080.0,24034080.0,24034080.0,24034080.0,24034080.0,24034080.0,23973695.0,23973695.0,23973695.0,23973695.0
보은군 - 도시지역면적,Statistics,17490794.0,17490794.0,15586955.0,15586955.0,16464394.0,17948858.0,17744274.0,17744438.0,17741461.0,17741222.0,17737591.0,17737591.0,17737591.0,17737591.0,17736716.0,17736716.0,17736716.0,17736716.0
봉화군 - 도시지역면적,Statistics,9300000.0,9300000.0,9300000.0,9300000.0,9300000.0,9300000.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0
부산광역시 - 도시지역면적,Statistics,952842728.0,946381728.0,946381728.0,945518627.0,943382552.0,942982553.0,943008858.0,942972811.0,940825057.0,940825057.0,940825056.0,940825056.0,940825058.0,940825058.0,940825055.0,940825971.0,940844566.0,940825056.0
부산진구 - 도시지역면적,Statistics,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29666536.0,29666536.0,29666536.0,29666536.0,29666536.0,29666536.0
부안군 - 도시지역면적,Statistics,46902000.0,46902000.0,47775171.0,47775171.0,47775171.0,47258000.0,47258000.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47258000.0
부여군 - 도시지역면적,Statistics,44205600.0,44205600.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0,43391336.0,43391336.0,43391336.0,43066254.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0
부천시 - 도시지역면적,Statistics,52178990.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450001.0,53450001.0,53450000.0,53450000.0
부평구 - 도시지역면적,Statistics,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31987758.0,31987758.0,31994589.0,31994589.0,31994600.0,31994600.0,31994438.0,32082459.0,32082725.0
북구 - 도시지역면적,Statistics,38301294.0,38301294.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0
사상구 - 도시지역면적,Statistics,35836811.0,35836811.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106275.0,36106275.0,36106274.0,36106274.0,36106275.0,36106274.0
사천시 - 도시지역면적,Statistics,85430588.0,90047522.0,89079062.0,89937196.0,90285318.0,92058602.0,90456286.0,91160919.0,91409898.0,92984372.0,91552304.0,92095429.0,92095429.0,92910748.0,92916327.0,92916793.0,92916793.0,93130680.0
사하구 - 도시지역면적,Statistics,73281835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0
산청군 - 도시지역면적,Statistics,10066000.0,10066000.0,10175700.0,10339614.0,10320857.0,10321511.0,10321511.0,10321511.0,10321511.0,10320970.0,10479849.0,10461324.0,10302447.0,10461334.0,10466483.0,10466483.0,10466483.0,10466483.0
삼척시 - 도시지역면적,Statistics,71329109.0,71329109.0,71329110.0,72111156.0,74312315.0,76810003.0,76800751.0,76808612.0,76810233.0,76803019.0,80176759.0,80176759.0,80405183.0,79882143.0,79882143.0,79882140.0,79883698.0,79101671.0
상주시 - 도시지역면적,Statistics,50154181.0,50154181.0,50153452.0,50152310.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50246829.0,50246829.0,50246829.0,50640213.0,50245929.0,50245929.0
서구 - 도시지역면적,Statistics,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29382282.0,29362772.0
서귀포시 - 도시지역면적,Statistics,184265225.0,184265225.0,184265225.0,184292153.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,239755875.0,239755875.0,239755875.0,239451968.0,239451968.0,239451968.0,239451968.0
서대문구 - 도시지역면적,Statistics,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17685973.0,17685845.0,17685845.0,17685845.0,17685845.0,17685845.0,17685845.0
서산시 - 도시지역면적,Statistics,193258955.0,193258955.0,193258955.0,197310024.0,200117784.0,200132784.0,201034526.0,200328508.0,200256022.0,200253515.0,200253628.0,200225499.0,200235993.0,200235993.0,200224909.0,200224913.0,200224913.0,200224913.0
서울특별시 - 도시지역면적,Statistics,605958000.0,605947092.0,605958000.0,605958000.0,605958000.0,605958000.0,605958000.0,605961477.0,606361456.0,605267992.0,606114295.0,605597491.0,605569314.0,605512630.0,605680193.0,605680264.0,605672952.0,605673772.0
서천군 - 도시지역면적,Statistics,33288000.0,33288000.0,33288000.0,33288000.0,20855256.0,20855256.0,20855256.0,21630541.0,21630541.0,22730591.0,22699229.0,22699229.0,22699229.0,22712136.0,23038239.0,23030031.0,23030031.0,23029159.0
서초구 - 도시지역면적,Statistics,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,46899887.0,46899887.0,46899887.0,46899887.0,46899887.0,46899887.0,46899888.0,46899563.0
성남시 - 도시지역면적,Statistics,141820897.0,141820897.0,141820896.0,141820896.0,141820897.0,141820899.0,141820899.0,141820898.0,141820897.0,141820897.0,141820897.0,141820897.0,141820897.0,141820898.0,141820898.0,141820898.0,141820880.0,141820897.0
성동구 - 도시지역면적,Statistics,16840000.0,16840000.0,16840000.0,16840000.0,16840000.0,16840000.0,16840000.0,16840000.0,16839500.0,16839500.0,16839500.0,16804426.0,16804426.0,16804270.0,16804270.0,16804270.0,16804270.0,16799152.0
성북구 - 도시지역면적,Statistics,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0
성주군 - 도시지역면적,Statistics,8774500.0,8774500.0,9625800.0,9625800.0,9626165.0,9626165.0,10581546.0,10575453.0,10575453.0,10575453.0,10575453.0,10584723.0,10584723.0,10584723.0,10583153.0,10583153.0,10583153.0,10583153.0
세종특별자치시 - 도시지역면적,Statistics,,,,,,,139983328.0,140413907.0,140971318.0,140971433.0,140971433.0,141468621.0,142715907.0,142715907.0,142495482.0,143324836.0,141833041.0,141833041.0
