item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
기장군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,66.3,67.6,69.9
기장군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,161651.0,164864.0,164716.0
김제시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,7278.0,7468.0,7635.0
김제시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,83.7,87.5,91.0
김제시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,86926.0,85331.0,83895.0
김천시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,10408.0,10654.0,10885.0
김천시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,72.8,75.5,77.1
김천시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,142908.0,141104.0,141229.0
김포시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,28792.0,31385.0,34269.0
김포시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,73.4,74.2,78.4
김포시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,392092.0,423170.0,437221.0
김해시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,45057.0,46488.0,47914.0
김해시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,84.7,87.1,88.3
김해시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,532132.0,533672.0,542455.0
나주시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,8056.0,8704.0,9263.0
나주시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,73.2,76.5,80.8
나주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,110110.0,113839.0,114664.0
남구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,16061.0,16552.0,16526.0
남구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,58.6,59.1,60.2
남구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,273854.0,279917.0,274480.0
남동구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,39513.0,40679.0,41071.0
남동구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,73.6,75.7,77.1
남동구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,536578.0,537161.0,532704.0
남양주시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,36939.0,38058.0,39232.0
남양주시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,55.5,55.8,55.9
남양주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,665321.0,681828.0,701830.0
남원시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,7175.0,7166.0,7439.0
