item,category,2021,2022,2023
남해군 - 전산업 사업체수(B),Statistics,5909.0,6239.0,6446.0
노원구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,4.0,4.0,3.9
노원구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1515.0,1531.0,1507.0
노원구 - 전산업 사업체수(B),Statistics,37909.0,38018.0,38439.0
논산시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,2.9,2.8
논산시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,474.0,502.0,503.0
논산시 - 전산업 사업체수(B),Statistics,16724.0,17205.0,17940.0
단양군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.2,2.4,2.1
단양군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,100.0,105.0,99.0
단양군 - 전산업 사업체수(B),Statistics,4451.0,4468.0,4679.0
달서구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.7,2.7
달서구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1566.0,1624.0,1620.0
달서구 - 전산업 사업체수(B),Statistics,59739.0,59909.0,59835.0
달성군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.7,2.7
달성군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,694.0,716.0,728.0
달성군 - 전산업 사업체수(B),Statistics,26278.0,26404.0,27083.0
담양군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.6,2.6
담양군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,181.0,185.0,187.0
담양군 - 전산업 사업체수(B),Statistics,6922.0,6992.0,7332.0
당진시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.4,2.4,2.3
당진시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,504.0,516.0,524.0
당진시 - 전산업 사업체수(B),Statistics,21029.0,21838.0,22607.0
대구광역시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.8,2.9
