경상북도 - 독거노인가구비율＜br＞(A÷B×100),Statistics,9.4,10.7,10.1,10.4,10.8,11.1,11.3,11.7,12.4,13.1,13.6
경상북도 - 전체 일반가구＜br＞(B),Statistics,938840.0,1005349.0,1062724.0,1076581.0,1087807.0,1094534.0,1102934.0,1131819.0,1156645.0,1166306.0,1166594.0
경주시 - 65세이상 1인가구＜br＞(A),Statistics,8738.0,10463.0,10400.0,10869.0,11389.0,11858.0,12169.0,13030.0,14364.0,15272.0,16095.0
경주시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,9.1,10.6,10.0,10.3,10.7,11.0,11.2,11.7,12.6,13.4,14.0
경주시 - 전체 일반가구＜br＞(B),Statistics,96216.0,99125.0,103686.0,105400.0,106533.0,107484.0,108194.0,111247.0,113760.0,113877.0,114793.0
계룡시 - 65세이상 1인가구＜br＞(A),Statistics,322.0,515.0,586.0,630.0,688.0,764.0,842.0,934.0,1069.0,1188.0,1442.0
계룡시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.3,3.9,4.3,4.5,4.6,5.1,5.6,6.2,6.7,7.1,7.9
계룡시 - 전체 일반가구＜br＞(B),Statistics,9766.0,13240.0,13545.0,14051.0,14890.0,14905.0,15028.0,15137.0,15882.0,16790.0,18349.0
계양구 - 65세이상 1인가구＜br＞(A),Statistics,2267.0,3554.0,4642.0,5035.0,5487.0,5906.0,6476.0,7236.0,8129.0,9025.0,9829.0
계양구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.2,3.1,4.0,4.3,4.7,5.2,5.7,6.4,7.0,7.7,8.4
계양구 - 전체 일반가구＜br＞(B),Statistics,102176.0,113561.0,116403.0,116055.0,115976.0,114050.0,112858.0,113632.0,116818.0,117769.0,116641.0
고령군 - 65세이상 1인가구＜br＞(A),Statistics,1832.0,2176.0,1902.0,1984.0,2070.0,2151.0,2209.0,2322.0,2523.0,2722.0,2763.0
고령군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,15.0,16.8,14.0,14.7,15.3,15.9,16.4,17.2,18.6,19.9,20.0
고령군 - 전체 일반가구＜br＞(B),Statistics,12187.0,12930.0,13627.0,13476.0,13519.0,13506.0,13468.0,13498.0,13576.0,13676.0,13781.0
고성군 - 65세이상 1인가구＜br＞(A),Statistics,1183.0,1445.0,1580.0,1648.0,1696.0,1762.0,1777.0,1883.0,2006.0,2078.0,2308.0
고성군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,11.0,14.2,12.8,12.7,13.9,14.6,16.0,16.1,16.7,16.9,17.9
고성군 - 전체 일반가구＜br＞(B),Statistics,10788.0,10188.0,12313.0,12982.0,12160.0,12031.0,11132.0,11723.0,11992.0,12309.0,12866.0
고양시 - 65세이상 1인가구＜br＞(A),Statistics,7526.0,11558.0,15612.0,16925.0,18040.0,19294.0,21278.0,23484.0,26098.0,29071.0,32890.0
고양시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.7,3.8,4.4,4.7,5.0,5.2,5.5,5.9,6.3,6.9,7.7
고양시 - 전체 일반가구＜br＞(B),Statistics,276394.0,303568.0,351477.0,357684.0,364356.0,370108.0,385021.0,398864.0,411137.0,419496.0,427072.0
고창군 - 65세이상 1인가구＜br＞(A),Statistics,4278.0,4947.0,4608.0,4680.0,4793.0,4863.0,4904.0,4857.0,5133.0,5307.0,5500.0
고창군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,18.7,21.7,19.6,19.9,20.3,20.6,20.8,20.7,21.7,22.3,23.0
고창군 - 전체 일반가구＜br＞(B),Statistics,22893.0,22782.0,23468.0,23505.0,23614.0,23647.0,23540.0,23512.0,23648.0,23836.0,23871.0
고흥군 - 65세이상 1인가구＜br＞(A),Statistics,6327.0,7415.0,6969.0,7209.0,7109.0,7100.0,7236.0,7557.0,7773.0,8064.0,8148.0
