item,category,2009,2011,2013,2015,2017,2019,2021,2023
울산광역시 - 계 - - 업무,Statistics,15.4,13.9,10.9,11.7,8.9,6.4,57.932,10.054
울산광역시 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,3.3,3.0,2.5,2.4,2.2,1.4,1.277,1.903
울산광역시 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.5,1.3,1.5,1.5,1.4,1.6,1.106,1.417
울산광역시 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.0,1.6,1.5,1.4,1.0,1.5,6.794,1.341
울산광역시 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.1,2.2,2.0,2.8,2.0,2.8,2.693,2.456
울산광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
울산광역시 - 계 - 해외여행 한 적 없음,Statistics,86.9,84.1,81.1,79.9,76.3,71.9,98.748,
울산광역시 - 계 - 해외여행 한 적 있음,Statistics,13.1,15.9,18.9,20.1,23.7,28.1,1.252,13.727
인천광역시 - 계 - - 가족 및 친지 방문,Statistics,9.1,11.2,13.8,12.1,5.7,8.7,24.16,12.777
인천광역시 - 계 - - 관광,Statistics,69.8,74.0,74.7,78.2,86.0,87.4,47.344,82.688
인천광역시 - 계 - - 교육,Statistics,6.0,5.7,4.3,4.1,2.1,2.5,3.385,6.572
인천광역시 - 계 - - 업무,Statistics,24.8,19.1,14.9,14.7,13.2,10.9,43.169,8.205
인천광역시 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.0,1.9,1.7,2.1,2.1,2.5,4.532,3.202
인천광역시 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.3,1.4,1.6,1.5,1.6,1.7,1.863,1.673
인천광역시 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.1,1.3,1.5,1.5,1.1,1.8,10.0,2.08
인천광역시 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.7,3.9,3.7,3.1,3.3,3.9,3.736,2.54
인천광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 계 - 해외여행 한 적 없음,Statistics,87.3,84.6,83.5,83.2,77.2,69.9,98.734,
인천광역시 - 계 - 해외여행 한 적 있음,Statistics,12.7,15.4,16.5,16.8,22.8,30.1,1.266,14.234
전국 - 계 - - 가족 및 친지 방문,Statistics,12.2,12.9,10.8,9.8,6.4,6.6,33.016,12.541
