item,category,2021,2022,2023
동구 - 종사자수(A),Statistics,76827.0,77395.0,78014.0
동구 - 주민등록인구(B),Statistics,87679.0,86462.0,87792.0
동대문구 - 인구천명당 종사자수(A÷B×1000),Statistics,433.9,433.3,427.3
동대문구 - 종사자수(A),Statistics,146383.0,145879.0,145777.0
동대문구 - 주민등록인구(B),Statistics,337400.0,336644.0,341149.0
동두천시 - 인구천명당 종사자수(A÷B×1000),Statistics,329.5,341.5,351.0
동두천시 - 종사자수(A),Statistics,30843.0,31264.0,31109.0
동두천시 - 주민등록인구(B),Statistics,93592.0,91546.0,88626.0
동래구 - 인구천명당 종사자수(A÷B×1000),Statistics,366.1,355.0,356.4
동래구 - 종사자수(A),Statistics,97700.0,97006.0,96526.0
동래구 - 주민등록인구(B),Statistics,266866.0,273226.0,270815.0
동작구 - 인구천명당 종사자수(A÷B×1000),Statistics,283.5,281.3,281.6
동작구 - 종사자수(A),Statistics,109281.0,107069.0,106667.0
동작구 - 주민등록인구(B),Statistics,385483.0,380596.0,378769.0
동해시 - 인구천명당 종사자수(A÷B×1000),Statistics,412.8,415.4,424.6
동해시 - 종사자수(A),Statistics,37187.0,37148.0,37628.0
동해시 - 주민등록인구(B),Statistics,90081.0,89426.0,88625.0
마포구 - 인구천명당 종사자수(A÷B×1000),Statistics,758.4,753.3,780.8
마포구 - 종사자수(A),Statistics,279788.0,274678.0,283983.0
마포구 - 주민등록인구(B),Statistics,368905.0,364638.0,363697.0
목포시 - 인구천명당 종사자수(A÷B×1000),Statistics,398.0,403.0,413.8
목포시 - 종사자수(A),Statistics,86996.0,87430.0,88623.0
목포시 - 주민등록인구(B),Statistics,218589.0,216939.0,214156.0
무안군 - 인구천명당 종사자수(A÷B×1000),Statistics,396.1,399.0,414.4
무안군 - 종사자수(A),Statistics,36087.0,36155.0,37421.0
무안군 - 주민등록인구(B),Statistics,91107.0,90608.0,90296.0
무주군 - 인구천명당 종사자수(A÷B×1000),Statistics,479.3,495.8,493.5
무주군 - 종사자수(A),Statistics,11383.0,11646.0,11474.0
무주군 - 주민등록인구(B),Statistics,23748.0,23489.0,23251.0
