item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
곡성군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,10943.0,11294.0,11760.0
곡성군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,30131.0,29624.0,28887.0
공주시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,423.8,445.1,484.3
공주시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,45952.0,47885.0,51567.0
공주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,108432.0,107581.0,106474.0
과천시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,605.7,599.0,597.6
과천시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,34844.0,34827.0,34834.0
과천시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,57527.0,58142.0,58289.0
관악구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,229.3,227.0,230.6
관악구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,115390.0,113944.0,115329.0
관악구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,503297.0,501957.0,500094.0
광명시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,276.5,289.6,296.7
광명시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,92010.0,94647.0,93906.0
광명시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,332790.0,326841.0,316552.0
광산구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,389.9,405.0,420.0
광산구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,157564.0,163823.0,170248.0
광산구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,404131.0,404547.0,405315.0
광양시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,465.8,488.9,522.5
광양시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,72600.0,76537.0,81906.0
광양시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,155857.0,156564.0,156750.0
광주광역시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,323.0,326.2,340.9,343.2,341.5,353.9,359.2,364.4,380.3,398.5,410.5,422.3,433.8
광주광역시 - 종사자수＜br＞(A),Statistics,456575.0,464104.0,488781.0,499215.0,499802.0,519912.0,529113.0,537822.0,559853.0,585486.0,600938.0,616265.0,631876.0
광주광역시 - 주민등록인구＜br＞(B),Statistics,1413444.0,1422702.0,1433640.0,1454636.0,1463464.0,1469216.0,1472910.0,1475884.0,1472199.0,1469214.0,1463770.0,1459336.0,1456468.0
광주시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,385.9,379.5,380.1
광주시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,133492.0,138040.0,141633.0
광주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,345947.0,363782.0,372654.0
광진구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,349.9,359.7,359.5
광진구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,125170.0,127879.0,126305.0
광진구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,357703.0,355559.0,351350.0
괴산군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,349.0,354.5,372.7
괴산군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,13628.0,13873.0,14597.0
괴산군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,39054.0,39133.0,39163.0
구례군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,301.3,314.7,352.4
구례군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,8293.0,8533.0,9360.0
구례군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,27525.0,27117.0,26563.0
구로구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,519.7,539.1,554.9
구로구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,213468.0,218070.0,225668.0
구로구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,410742.0,404497.0,406664.0
구리시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,322.7,328.0,333.1
구리시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,64560.0,66759.0,66383.0
구리시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,200042.0,203553.0,199265.0
구미시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,494.1,484.8,483.1
구미시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,208426.0,204344.0,202772.0
구미시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,421799.0,421494.0,419742.0
군산시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,383.1,382.5,393.3
군산시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,105360.0,104296.0,106246.0
군산시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,274997.0,272645.0,270131.0
군위군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,363.0,351.9,362.1
군위군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,8791.0,8418.0,8634.0
군위군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,24215.0,23919.0,23843.0
군포시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,366.8,391.9,400.8
군포시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,103134.0,108524.0,110548.0
군포시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,281205.0,276916.0,275852.0
금산군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,473.9,483.2,531.6
금산군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,25540.0,25718.0,27781.0
금산군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,53894.0,53222.0,52257.0
금정구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,381.0,378.2,399.2
금정구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,93150.0,91889.0,95426.0
금정구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,244469.0,242956.0,239062.0
금천구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,969.6,1000.4,1042.4
금천구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,228000.0,234012.0,242686.0
금천구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,235154.0,233917.0,232810.0
기장군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,391.1,397.6,410.1
기장군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,63229.0,65551.0,67550.0
기장군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,161651.0,164864.0,164716.0
김제시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,388.6,410.9,437.4
김제시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,33779.0,35061.0,36692.0
김제시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,86926.0,85331.0,83895.0
김천시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,384.8,409.7,432.6
김천시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,54988.0,57816.0,61091.0
김천시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,142908.0,141104.0,141229.0
김포시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,390.9,390.6,403.1
김포시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,153261.0,165298.0,176235.0
