item,category,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
대덕구 - 전체개통도＜br＞(B),Statistics,326434.0,327858.0,346294.0,348514.0,348881.0,348881.0,349031.0,349031.0,349031.0,362016.0
대덕구 - 포장도로＜br＞(A),Statistics,326434.0,327858.0,346294.0,348514.0,348881.0,348881.0,349031.0,349031.0,349031.0,362016.0
대전광역시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대전광역시 - 전체개통도＜br＞(B),Statistics,2066888.0,2076679.0,2115651.0,2136168.0,2140388.0,2141674.0,2146113.0,2166275.0,2174329.0,2184940.0
대전광역시 - 포장도로＜br＞(A),Statistics,2066888.0,2076679.0,2115651.0,2136168.0,2140388.0,2141674.0,2146113.0,2166275.0,2174329.0,2184940.0
도봉구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
도봉구 - 전체개통도＜br＞(B),Statistics,261614.0,261614.0,257031.0,257431.0,257431.0,257431.0,257745.0,257765.0,257765.0,257765.0
도봉구 - 포장도로＜br＞(A),Statistics,261614.0,261614.0,257031.0,257431.0,257431.0,257431.0,257745.0,257765.0,257765.0,257765.0
동구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동구 - 전체개통도＜br＞(B),Statistics,98768.0,98822.0,98822.0,98992.0,99322.0,99422.0,99422.0,99422.0,99422.0,99462.0
동구 - 포장도로＜br＞(A),Statistics,98768.0,98822.0,98822.0,98992.0,99322.0,99422.0,99422.0,99422.0,99422.0,99462.0
동대문구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동대문구 - 전체개통도＜br＞(B),Statistics,327325.0,327325.0,327382.0,327382.0,327382.0,327996.0,327996.0,327996.0,327996.0,327996.0
동대문구 - 포장도로＜br＞(A),Statistics,327325.0,327325.0,327382.0,327382.0,327382.0,327996.0,327996.0,327996.0,327996.0,327996.0
동두천시 - 도로포장률＜br＞(A÷B×100),Statistics,78.2,78.4,78.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동두천시 - 전체개통도＜br＞(B),Statistics,196070.0,197961.0,198748.0,157718.0,158361.0,162889.0,166194.0,166194.0,167016.0,173766.0
동두천시 - 포장도로＜br＞(A),Statistics,153388.0,155279.0,156066.0,157718.0,158361.0,162889.0,166194.0,166194.0,167016.0,173766.0
동래구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동래구 - 전체개통도＜br＞(B),Statistics,162816.0,162816.0,162841.0,163031.0,163031.0,163031.0,163521.0,163851.0,165568.0,166217.0
동래구 - 포장도로＜br＞(A),Statistics,162816.0,162816.0,162841.0,163031.0,163031.0,163031.0,163521.0,163851.0,165568.0,166217.0
동작구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동작구 - 전체개통도＜br＞(B),Statistics,247335.0,247335.0,247849.0,248238.0,248238.0,248238.0,248238.0,250184.0,256534.0,256534.0
동작구 - 포장도로＜br＞(A),Statistics,247335.0,247335.0,247849.0,248238.0,248238.0,248238.0,248238.0,250184.0,256534.0,256534.0
동해시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
동해시 - 전체개통도＜br＞(B),Statistics,218588.0,223656.0,230186.0,238686.0,238892.0,239802.0,240618.0,240618.0,241418.0,241418.0
동해시 - 포장도로＜br＞(A),Statistics,218588.0,223656.0,230186.0,238686.0,238892.0,239802.0,240618.0,240618.0,241418.0,241418.0
마포구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
마포구 - 전체개통도＜br＞(B),Statistics,420163.0,420163.0,420406.0,420428.0,420428.0,421328.0,421328.0,423478.0,423478.0,423478.0
마포구 - 포장도로＜br＞(A),Statistics,420163.0,420163.0,420406.0,420428.0,420428.0,421328.0,421328.0,423478.0,423478.0,423478.0
목포시 - 도로포장률＜br＞(A÷B×100),Statistics,95.4,95.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
목포시 - 전체개통도＜br＞(B),Statistics,363651.0,364516.0,366296.0,366541.0,367085.0,367234.0,368780.0,370200.0,370200.0,370200.0
목포시 - 포장도로＜br＞(A),Statistics,347023.0,347888.0,366296.0,366541.0,367085.0,367234.0,368780.0,370200.0,370200.0,370200.0
무안군 - 도로포장률＜br＞(A÷B×100),Statistics,75.2,82.3,89.4,89.4,84.9,82.6,82.6,82.6,89.3,89.3
무안군 - 전체개통도＜br＞(B),Statistics,427839.0,419539.0,388439.0,388439.0,403761.0,403761.0,402661.0,402661.0,410251.0,410251.0
무안군 - 포장도로＜br＞(A),Statistics,321539.0,345139.0,347339.0,347339.0,342861.0,333561.0,332461.0,332461.0,366551.0,366551.0
무주군 - 도로포장률＜br＞(A÷B×100),Statistics,94.3,94.3,94.3,94.5,94.5,94.5,97.1,97.1,97.1,98.7
무주군 - 전체개통도＜br＞(B),Statistics,301985.0,301985.0,303715.0,313105.0,313105.0,313105.0,313105.0,313105.0,313105.0,317745.0
무주군 - 포장도로＜br＞(A),Statistics,284685.0,284685.0,286415.0,295805.0,295805.0,295805.0,304045.0,304045.0,304045.0,313745.0
문경시 - 도로포장률＜br＞(A÷B×100),Statistics,91.9,91.9,91.9,91.9,91.9,91.9,91.9,92.4,92.8,92.9
문경시 - 전체개통도＜br＞(B),Statistics,560172.0,561629.0,562143.0,562878.0,563145.0,562775.0,562775.0,585361.0,585361.0,594123.0
문경시 - 포장도로＜br＞(A),Statistics,514663.0,516120.0,516634.0,517369.0,517636.0,517266.0,517266.0,540895.0,542995.0,551757.0
미추홀구 - 도로포장률＜br＞(A÷B×100),Statistics,,,,,100.0,100.0,100.0,100.0,100.0,100.0
미추홀구 - 전체개통도＜br＞(B),Statistics,,,,,480077.0,483329.0,483329.0,303682.0,322658.0,322658.0
미추홀구 - 포장도로＜br＞(A),Statistics,,,,,480077.0,483329.0,483329.0,303682.0,322658.0,322658.0
밀양시 - 도로포장률＜br＞(A÷B×100),Statistics,90.5,90.6,90.6,91.0,99.1,99.1,99.1,99.1,99.1,99.1
밀양시 - 전체개통도＜br＞(B),Statistics,655917.0,659455.0,662538.0,669242.0,637031.0,638466.0,655313.0,657667.0,652282.0,653545.0
밀양시 - 포장도로＜br＞(A),Statistics,593847.0,597385.0,600468.0,609172.0,631161.0,632596.0,649443.0,651797.0,646412.0,647675.0
보령시 - 도로포장률＜br＞(A÷B×100),Statistics,98.9,98.9,98.9,95.7,95.7,95.7,95.8,97.2,97.5,97.6
보령시 - 전체개통도＜br＞(B),Statistics,551372.0,545172.0,545172.0,558445.0,558129.0,566939.0,576226.0,570736.0,572318.0,572730.0
보령시 - 포장도로＜br＞(A),Statistics,545572.0,539372.0,539372.0,534195.0,533879.0,542689.0,551976.0,554556.0,558228.0,559040.0
보성군 - 도로포장률＜br＞(A÷B×100),Statistics,84.8,84.8,84.7,84.7,84.7,84.8,84.8,96.3,97.7,97.7
보성군 - 전체개통도＜br＞(B),Statistics,438693.0,438693.0,435383.0,435383.0,435393.0,437448.0,436993.0,396293.0,421473.0,421473.0
보성군 - 포장도로＜br＞(A),Statistics,372193.0,372193.0,368883.0,368883.0,368893.0,370948.0,370493.0,381493.0,411773.0,411773.0
보은군 - 도로포장률＜br＞(A÷B×100),Statistics,86.4,86.4,86.4,86.9,87.8,91.8,91.9,91.9,91.9,91.9
보은군 - 전체개통도＜br＞(B),Statistics,418916.0,418916.0,418916.0,419116.0,419736.0,396016.0,398416.0,398416.0,399132.0,399132.0
보은군 - 포장도로＜br＞(A),Statistics,361846.0,361846.0,361846.0,364161.0,368576.0,363716.0,366116.0,366116.0,366832.0,366832.0
봉화군 - 도로포장률＜br＞(A÷B×100),Statistics,75.6,75.6,74.5,76.7,76.3,76.3,95.9,96.6,96.6,96.6
봉화군 - 전체개통도＜br＞(B),Statistics,477883.0,477265.0,457340.0,457340.0,448764.0,448814.0,431414.0,433927.0,433927.0,433927.0
봉화군 - 포장도로＜br＞(A),Statistics,361303.0,360685.0,340760.0,350770.0,342314.0,342364.0,413614.0,419227.0,419227.0,419227.0
부산광역시 - 도로포장률＜br＞(A÷B×100),Statistics,98.0,98.1,98.2,98.3,98.3,98.3,98.3,98.3,98.3,98.3
부산광역시 - 전체개통도＜br＞(B),Statistics,3271499.0,3306365.0,3330308.0,3347903.0,3371717.0,3384599.0,3401988.0,3414960.0,3512250.0,3524569.0
부산광역시 - 포장도로＜br＞(A),Statistics,3206047.0,3244504.0,3271649.0,3289724.0,3313538.0,3326420.0,3343809.0,3356781.0,3454071.0,3466390.0
부산진구 - 도로포장률＜br＞(A÷B×100),Statistics,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
부산진구 - 전체개통도＜br＞(B),Statistics,319349.0,319524.0,319799.0,319926.0,320053.0,320455.0,320690.0,322228.0,323045.0,324121.0
부산진구 - 포장도로＜br＞(A),Statistics,318556.0,318731.0,319006.0,319133.0,319260.0,319662.0,319897.0,321435.0,322252.0,323328.0
부안군 - 도로포장률＜br＞(A÷B×100),Statistics,79.1,78.2,78.9,78.8,78.8,78.3,78.2,78.2,77.7,78.1
부안군 - 전체개통도＜br＞(B),Statistics,455202.0,460197.0,460197.0,458687.0,458687.0,447669.0,447069.0,447069.0,437069.0,444897.0
부안군 - 포장도로＜br＞(A),Statistics,360040.0,360035.0,362935.0,361425.0,361425.0,350407.0,349807.0,349807.0,339807.0,347635.0
부여군 - 도로포장률＜br＞(A÷B×100),Statistics,87.1,86.9,86.9,90.3,90.3,90.3,90.6,93.2,93.2,93.2
부여군 - 전체개통도＜br＞(B),Statistics,452250.0,446262.0,446262.0,492562.0,492562.0,492562.0,505457.0,492767.0,492767.0,492767.0
부여군 - 포장도로＜br＞(A),Statistics,393750.0,387762.0,387762.0,445012.0,445012.0,445012.0,457907.0,459227.0,459227.0,459227.0
부천시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
부천시 - 전체개통도＜br＞(B),Statistics,550784.0,550784.0,550784.0,567373.0,567365.0,567365.0,567365.0,567365.0,567365.0,581833.0
부천시 - 포장도로＜br＞(A),Statistics,550784.0,550784.0,550784.0,567373.0,567365.0,567365.0,567365.0,567365.0,567365.0,581833.0
부평구 - 도로포장률＜br＞(A÷B×100),Statistics,99.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
부평구 - 전체개통도＜br＞(B),Statistics,229378.0,229378.0,229563.0,229794.0,229827.0,246285.0,254445.0,254475.0,257267.0,257267.0
부평구 - 포장도로＜br＞(A),Statistics,228320.0,229378.0,229563.0,229794.0,229827.0,246285.0,254445.0,254475.0,257267.0,257267.0
북구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
북구 - 전체개통도＜br＞(B),Statistics,147375.0,147466.0,147666.0,147666.0,149188.0,149633.0,149783.0,149981.0,150064.0,150844.0
북구 - 포장도로＜br＞(A),Statistics,147375.0,147466.0,147666.0,147666.0,149188.0,149633.0,149783.0,149981.0,150064.0,150844.0
사상구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
사상구 - 전체개통도＜br＞(B),Statistics,192729.0,193684.0,194190.0,194190.0,194190.0,194190.0,194673.0,194800.0,194895.0,195439.0
사상구 - 포장도로＜br＞(A),Statistics,192729.0,193684.0,194190.0,194190.0,194190.0,194190.0,194673.0,194800.0,194895.0,195439.0
사천시 - 도로포장률＜br＞(A÷B×100),Statistics,93.7,93.7,93.8,93.8,99.2,99.5,99.5,99.5,99.5,99.5
사천시 - 전체개통도＜br＞(B),Statistics,555251.0,557100.0,559166.0,564997.0,595216.0,599390.0,598559.0,600493.0,600493.0,600493.0
사천시 - 포장도로＜br＞(A),Statistics,520316.0,522165.0,524231.0,530062.0,590685.0,596259.0,595428.0,597362.0,597362.0,597362.0
사하구 - 도로포장률＜br＞(A÷B×100),Statistics,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4
사하구 - 전체개통도＜br＞(B),Statistics,235342.0,236852.0,237341.0,237563.0,237703.0,237703.0,237924.0,237924.0,237924.0,239889.0
사하구 - 포장도로＜br＞(A),Statistics,233887.0,235397.0,235886.0,236108.0,236248.0,236248.0,236469.0,236469.0,236469.0,238434.0
산청군 - 도로포장률＜br＞(A÷B×100),Statistics,77.6,77.9,79.7,80.7,80.7,80.8,81.0,81.0,80.7,80.8
산청군 - 전체개통도＜br＞(B),Statistics,459700.0,461900.0,465040.0,465040.0,465000.0,467640.0,466280.0,466280.0,459183.0,459983.0
산청군 - 포장도로＜br＞(A),Statistics,356700.0,359700.0,370640.0,375240.0,375200.0,377840.0,377840.0,377840.0,370743.0,371543.0
삼척시 - 도로포장률＜br＞(A÷B×100),Statistics,84.2,84.2,84.4,84.7,84.7,85.0,85.3,85.3,85.3,85.3
삼척시 - 전체개통도＜br＞(B),Statistics,655841.0,655841.0,664375.0,664375.0,664375.0,676471.0,689391.0,689391.0,689391.0,691294.0
삼척시 - 포장도로＜br＞(A),Statistics,552191.0,552191.0,560725.0,562835.0,562835.0,574931.0,587851.0,587851.0,587851.0,589754.0
상주시 - 도로포장률＜br＞(A÷B×100),Statistics,95.4,95.6,97.0,97.0,97.2,97.2,97.4,98.1,98.1,98.1
상주시 - 전체개통도＜br＞(B),Statistics,747300.0,761046.0,770343.0,773633.0,773116.0,773116.0,777952.0,801501.0,806001.0,801401.0
상주시 - 포장도로＜br＞(A),Statistics,712551.0,727221.0,747518.0,750808.0,751651.0,751651.0,757367.0,785926.0,790426.0,785826.0
서구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서구 - 전체개통도＜br＞(B),Statistics,93844.0,93962.0,93962.0,94265.0,94356.0,94834.0,94955.0,94955.0,95284.0,95574.0
서구 - 포장도로＜br＞(A),Statistics,93844.0,93962.0,93962.0,94265.0,94356.0,94834.0,94955.0,94955.0,95284.0,95574.0
서귀포시 - 도로포장률＜br＞(A÷B×100),Statistics,83.8,97.9,97.9,97.9,97.9,97.9,97.9,97.9,98.3,98.3
서귀포시 - 전체개통도＜br＞(B),Statistics,960010.0,821620.0,821620.0,821620.0,821620.0,821620.0,821620.0,824293.0,836203.0,836203.0
서귀포시 - 포장도로＜br＞(A),Statistics,804134.0,804134.0,804134.0,804134.0,804134.0,804134.0,804134.0,806807.0,822217.0,822217.0
서대문구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서대문구 - 전체개통도＜br＞(B),Statistics,309132.0,309132.0,310502.0,310502.0,310006.0,310006.0,310006.0,310006.0,310006.0,310006.0
서대문구 - 포장도로＜br＞(A),Statistics,309132.0,309132.0,310502.0,310502.0,310006.0,310006.0,310006.0,310006.0,310006.0,310006.0
서산시 - 도로포장률＜br＞(A÷B×100),Statistics,97.3,97.5,98.4,98.4,98.4,98.4,99.3,99.9,99.9,99.9
서산시 - 전체개통도＜br＞(B),Statistics,294650.0,347437.0,375650.0,381800.0,386146.0,390766.0,836013.0,857408.0,857948.0,864010.0
서산시 - 포장도로＜br＞(A),Statistics,286650.0,338858.0,369571.0,375721.0,380067.0,384687.0,829934.0,856829.0,857369.0,863431.0
서울특별시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서울특별시 - 전체개통도＜br＞(B),Statistics,8239435.0,8239154.0,8264091.0,8269225.0,8271916.0,8307464.0,8316632.0,8359497.0,8369307.0,8369176.0
서울특별시 - 포장도로＜br＞(A),Statistics,8239435.0,8239154.0,8264091.0,8269225.0,8271916.0,8307464.0,8316632.0,8359497.0,8369307.0,8369176.0
서천군 - 도로포장률＜br＞(A÷B×100),Statistics,91.7,94.6,94.9,95.0,95.1,95.1,95.1,97.1,97.1,100.0
서천군 - 전체개통도＜br＞(B),Statistics,342773.0,339884.0,339884.0,344939.0,346413.0,346413.0,350751.0,351221.0,350471.0,355665.0
서천군 - 포장도로＜br＞(A),Statistics,314382.0,321638.0,322684.0,327839.0,329313.0,329313.0,333651.0,341021.0,340271.0,355665.0
서초구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서초구 - 전체개통도＜br＞(B),Statistics,390164.0,390166.0,394625.0,394625.0,394416.0,396336.0,396336.0,396336.0,396336.0,396336.0
서초구 - 포장도로＜br＞(A),Statistics,390164.0,390166.0,394625.0,394625.0,394416.0,396336.0,396336.0,396336.0,396336.0,396336.0
성남시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
성남시 - 전체개통도＜br＞(B),Statistics,646259.0,647192.0,647192.0,656262.0,656262.0,656262.0,656262.0,656262.0,656262.0,656262.0
성남시 - 포장도로＜br＞(A),Statistics,646259.0,647192.0,647192.0,656262.0,656262.0,656262.0,656262.0,656262.0,656262.0,656262.0
성동구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
성동구 - 전체개통도＜br＞(B),Statistics,408188.0,410028.0,408256.0,408256.0,408339.0,408339.0,408339.0,408339.0,408339.0,408339.0
성동구 - 포장도로＜br＞(A),Statistics,408188.0,410028.0,408256.0,408256.0,408339.0,408339.0,408339.0,408339.0,408339.0,408339.0
성북구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
성북구 - 전체개통도＜br＞(B),Statistics,627359.0,627359.0,627392.0,627392.0,627414.0,628708.0,628708.0,628708.0,628708.0,628708.0
성북구 - 포장도로＜br＞(A),Statistics,627359.0,627359.0,627392.0,627392.0,627414.0,628708.0,628708.0,628708.0,628708.0,628708.0
성주군 - 도로포장률＜br＞(A÷B×100),Statistics,92.2,92.4,92.4,92.4,92.4,92.5,92.7,95.2,95.3,98.5
성주군 - 전체개통도＜br＞(B),Statistics,366194.0,373294.0,373294.0,373294.0,373294.0,379910.0,388610.0,373708.0,383237.0,368837.0
성주군 - 포장도로＜br＞(A),Statistics,337594.0,344794.0,344794.0,344794.0,344794.0,351410.0,360110.0,355808.0,365337.0,363237.0
세종특별자치시 - 도로포장률＜br＞(A÷B×100),Statistics,81.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
세종특별자치시 - 전체개통도＜br＞(B),Statistics,399721.0,325206.0,352402.0,359730.0,359730.0,362230.0,360504.0,360504.0,361804.0,362204.0
세종특별자치시 - 포장도로＜br＞(A),Statistics,323976.0,325206.0,352402.0,359730.0,359730.0,362230.0,360504.0,360504.0,361804.0,362204.0
속초시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
속초시 - 전체개통도＜br＞(B),Statistics,130469.0,125632.0,138882.0,140774.0,140819.0,211314.0,214878.0,214878.0,214878.0,213762.0
속초시 - 포장도로＜br＞(A),Statistics,130469.0,125632.0,138882.0,140774.0,140819.0,211314.0,214878.0,214878.0,214878.0,213762.0
송파구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
송파구 - 전체개통도＜br＞(B),Statistics,370608.0,370604.0,367200.0,367200.0,367200.0,368294.0,370004.0,370004.0,376232.0,376232.0
송파구 - 포장도로＜br＞(A),Statistics,370608.0,370604.0,367200.0,367200.0,367200.0,368294.0,370004.0,370004.0,376232.0,376232.0
수성구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
수성구 - 전체개통도＜br＞(B),Statistics,333750.0,366090.0,367065.0,366152.0,372481.0,371646.0,293089.0,291883.0,293181.0,294576.0
수성구 - 포장도로＜br＞(A),Statistics,333750.0,366090.0,367065.0,366152.0,372481.0,371646.0,293089.0,291883.0,293181.0,294576.0
수영구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
수영구 - 전체개통도＜br＞(B),Statistics,150851.0,151150.0,151238.0,151238.0,151282.0,151333.0,151333.0,151333.0,151378.0,151378.0
수영구 - 포장도로＜br＞(A),Statistics,150851.0,151150.0,151238.0,151238.0,151282.0,151333.0,151333.0,151333.0,151378.0,151378.0
수원시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
수원시 - 전체개통도＜br＞(B),Statistics,925232.0,937913.0,948348.0,949159.0,949159.0,951248.0,956581.0,956976.0,958835.0,963486.0
수원시 - 포장도로＜br＞(A),Statistics,925232.0,937913.0,948348.0,949159.0,949159.0,951248.0,956581.0,956976.0,958835.0,963486.0
순창군 - 도로포장률＜br＞(A÷B×100),Statistics,80.6,80.5,80.5,80.5,84.9,84.9,84.9,84.9,85.2,85.2
순창군 - 전체개통도＜br＞(B),Statistics,338504.0,337179.0,337179.0,337179.0,337454.0,337454.0,337454.0,337454.0,344254.0,344254.0
순창군 - 포장도로＜br＞(A),Statistics,272904.0,271579.0,271579.0,271579.0,286624.0,286624.0,286624.0,286624.0,293424.0,293424.0
순천시 - 도로포장률＜br＞(A÷B×100),Statistics,94.8,95.0,95.0,94.9,95.0,95.0,95.0,95.0,96.6,96.2
순천시 - 전체개통도＜br＞(B),Statistics,845791.0,875510.0,870365.0,865393.0,872656.0,872656.0,875211.0,875211.0,905031.0,908831.0
순천시 - 포장도로＜br＞(A),Statistics,801933.0,831652.0,826507.0,821535.0,828798.0,828798.0,831353.0,831353.0,874273.0,874273.0
시흥시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
시흥시 - 전체개통도＜br＞(B),Statistics,548942.0,562364.0,605474.0,606012.0,607889.0,608781.0,811371.0,836511.0,836815.0,850760.0
시흥시 - 포장도로＜br＞(A),Statistics,548942.0,562364.0,605474.0,606012.0,607889.0,608781.0,811371.0,836511.0,836815.0,850760.0
신안군 - 도로포장률＜br＞(A÷B×100),Statistics,85.7,85.7,86.0,86.0,86.0,86.5,86.6,86.5,93.0,93.0
신안군 - 전체개통도＜br＞(B),Statistics,367410.0,367410.0,367410.0,367410.0,367410.0,380471.0,384010.0,380210.0,363560.0,363560.0
신안군 - 포장도로＜br＞(A),Statistics,314960.0,314960.0,315960.0,315960.0,315960.0,329021.0,332560.0,328760.0,338140.0,338140.0
아산시 - 도로포장률＜br＞(A÷B×100),Statistics,60.1,81.5,81.9,81.9,98.4,98.4,98.5,100.0,100.0,100.0
아산시 - 전체개통도＜br＞(B),Statistics,752167.0,576349.0,588279.0,588359.0,503539.0,504261.0,519230.0,518649.0,537389.0,552149.0
아산시 - 포장도로＜br＞(A),Statistics,451724.0,469624.0,481554.0,481884.0,495639.0,496361.0,511330.0,518649.0,537389.0,552149.0
안동시 - 도로포장률＜br＞(A÷B×100),Statistics,87.3,88.2,88.6,88.7,90.0,90.2,90.2,95.2,95.5,95.5
안동시 - 전체개통도＜br＞(B),Statistics,821422.0,828992.0,849705.0,852248.0,852435.0,854110.0,855096.0,864816.0,865171.0,865651.0
안동시 - 포장도로＜br＞(A),Statistics,717322.0,731392.0,753025.0,755928.0,766835.0,770130.0,771116.0,823622.0,826124.0,826604.0
안산시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
안산시 - 전체개통도＜br＞(B),Statistics,861723.0,871223.0,874214.0,887092.0,890656.0,890656.0,904327.0,907054.0,907054.0,912635.0
안산시 - 포장도로＜br＞(A),Statistics,861723.0,871223.0,874214.0,887092.0,890656.0,890656.0,904327.0,907054.0,907054.0,912635.0
안성시 - 도로포장률＜br＞(A÷B×100),Statistics,97.9,98.0,98.0,98.0,98.0,96.6,97.4,100.0,100.0,100.0
안성시 - 전체개통도＜br＞(B),Statistics,453213.0,459879.0,467203.0,467203.0,467203.0,452208.0,456766.0,447951.0,448451.0,442751.0
안성시 - 포장도로＜br＞(A),Statistics,443847.0,450513.0,457837.0,457837.0,457837.0,436872.0,444930.0,447951.0,448451.0,442751.0
안양시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,99.9,99.9
안양시 - 전체개통도＜br＞(B),Statistics,357698.0,361395.0,361959.0,370874.0,371528.0,371828.0,384062.0,384978.0,388040.0,395847.0
안양시 - 포장도로＜br＞(A),Statistics,357698.0,361395.0,361959.0,370874.0,371528.0,371828.0,383830.0,384746.0,387808.0,395615.0
양구군 - 도로포장률＜br＞(A÷B×100),Statistics,80.0,80.2,80.2,80.5,77.3,77.2,86.4,86.5,86.5,86.5
양구군 - 전체개통도＜br＞(B),Statistics,363103.0,367743.0,367524.0,373524.0,321280.0,319761.0,298351.0,301121.0,301121.0,301121.0
양구군 - 포장도로＜br＞(A),Statistics,290323.0,294963.0,294744.0,300744.0,248500.0,246981.0,257811.0,260581.0,260581.0,260581.0
양산시 - 도로포장률＜br＞(A÷B×100),Statistics,99.2,99.2,99.2,99.3,99.3,99.3,99.3,99.3,99.3,99.3
양산시 - 전체개통도＜br＞(B),Statistics,689045.0,694638.0,697611.0,709703.0,718610.0,723438.0,742938.0,748418.0,751596.0,760417.0
양산시 - 포장도로＜br＞(A),Statistics,683745.0,689338.0,692311.0,704403.0,713310.0,718138.0,737638.0,743118.0,746296.0,755117.0
양양군 - 도로포장률＜br＞(A÷B×100),Statistics,71.7,71.7,73.0,77.8,77.8,77.8,77.8,77.9,78.4,78.4
양양군 - 전체개통도＜br＞(B),Statistics,323960.0,323960.0,335090.0,349880.0,349880.0,349880.0,349880.0,351180.0,359200.0,359200.0
양양군 - 포장도로＜br＞(A),Statistics,232230.0,232230.0,244460.0,272380.0,272380.0,272380.0,272380.0,273480.0,281700.0,281700.0
양주시 - 도로포장률＜br＞(A÷B×100),Statistics,97.9,99.2,99.2,98.6,98.6,99.7,99.0,99.1,99.1,99.3
양주시 - 전체개통도＜br＞(B),Statistics,344116.0,341485.0,344223.0,357893.0,356963.0,340693.0,356045.0,356045.0,356745.0,356745.0
양주시 - 포장도로＜br＞(A),Statistics,336816.0,338685.0,341423.0,352993.0,352063.0,339793.0,352345.0,352745.0,353445.0,354242.0
양천구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
양천구 - 전체개통도＜br＞(B),Statistics,403896.0,403897.0,403922.0,403922.0,403922.0,404774.0,404774.0,410886.0,410886.0,410886.0
양천구 - 포장도로＜br＞(A),Statistics,403896.0,403897.0,403922.0,403922.0,403922.0,404774.0,404774.0,410886.0,410886.0,410886.0
양평군 - 도로포장률＜br＞(A÷B×100),Statistics,91.5,92.4,92.6,92.6,93.6,93.4,93.8,93.8,94.2,94.4
