item,category,2009,2011,2013,2015,2017,2019,2021,2023
경기도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,17.8,17.6,22.4,19.0,19.8,20.5,24.641,23.967
경기도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,82.2,82.4,77.6,81.0,80.2,79.5,75.359,76.033
경기도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,17.7,22.3,26.8,22.5,23.0,21.7,29.997,29.051
경기도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,82.3,77.7,73.2,77.5,77.0,78.3,70.003,70.949
경기도 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,47.8,50.1,44.7,51.0,49.1,52.2,52.118,51.634
경기도 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,52.2,49.9,55.3,49.0,50.9,47.8,47.882,48.366
경기도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경기도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,15.3,16.1,18.3,15.8,12.6,14.3,17.27,17.877
경기도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,84.7,83.9,81.7,84.2,87.4,85.7,82.73,82.123
경기도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,19.6,23.7,26.8,23.1,22.0,21.5,26.404,27.06
경기도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,80.4,76.3,73.2,76.9,78.0,78.5,73.596,72.94
경상남도 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,48.3,43.2,51.8,52.8,49.9,51.1,48.745,52.115
경상남도 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,51.7,56.8,48.2,47.2,50.1,48.9,51.255,47.885
경상남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상남도 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,18.2,21.5,19.5,16.0,15.7,15.5,19.681,18.304
경상남도 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,81.8,78.5,80.5,84.0,84.3,84.5,80.319,81.696
경상남도 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,27.0,24.9,26.3,22.5,20.6,18.6,24.55,23.296
경상남도 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,73.0,75.1,73.7,77.5,79.4,81.4,75.45,76.704
경상남도 - 남자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,51.9,43.2,54.2,53.9,49.2,50.2,47.435,51.91
경상남도 - 남자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,48.1,56.8,45.8,46.1,50.8,49.8,52.565,48.09
경상남도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상남도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,17.8,22.1,21.6,17.9,18.3,17.8,21.812,20.702
경상남도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,82.2,77.9,78.4,82.1,81.7,82.2,78.188,79.298
경상남도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,24.7,21.6,25.7,22.7,21.6,18.9,25.604,25.556
경상남도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,75.3,78.4,74.3,77.3,78.4,81.1,74.396,74.444
경상남도 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,44.8,43.1,49.3,51.8,50.7,51.9,50.079,52.322
경상남도 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,55.2,56.9,50.7,48.2,49.3,48.1,49.921,47.678
경상남도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상남도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,18.6,20.9,17.4,14.0,12.9,13.3,17.511,15.88
경상남도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,81.4,79.1,82.6,86.0,87.1,86.7,82.489,84.12
경상남도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,29.2,28.1,26.9,22.3,19.6,18.3,23.481,21.027
경상남도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,70.8,71.9,73.1,77.7,80.4,81.7,76.519,78.973
경상북도 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,49.8,47.0,42.8,44.2,48.7,45.0,44.648,48.917
경상북도 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,50.2,53.0,57.2,55.8,51.3,55.0,55.352,51.083
경상북도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상북도 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.1,19.2,19.8,21.5,16.8,18.1,21.383,23.575
경상북도 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.9,80.8,80.2,78.5,83.2,81.9,78.617,76.425
경상북도 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,27.4,25.8,29.4,24.6,22.8,18.9,28.977,25.771
경상북도 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,72.6,74.2,70.6,75.4,77.2,81.1,71.023,74.229
경상북도 - 남자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,53.3,49.2,45.2,46.4,50.9,47.0,43.98,49.245
경상북도 - 남자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,46.7,50.8,54.8,53.6,49.1,53.0,56.02,50.755
