군산시 - 일반가구＜br＞(B),Statistics,84736.0,94944.0,106127.0,108113.0,108211.0,108539.0,108999.0,111817.0,114276.0,115636.0,116911.0
군위군 - 1인가구비율＜br＞(A÷B×100),Statistics,29.1,34.1,35.6,36.4,37.5,38.3,37.7,38.3,41.0,41.9,35.4
군위군 - 1인가구＜br＞(A),Statistics,3008.0,3187.0,3575.0,3701.0,3900.0,4042.0,3985.0,4111.0,4426.0,4683.0,3874.0
군위군 - 일반가구＜br＞(B),Statistics,10335.0,9348.0,10039.0,10166.0,10410.0,10565.0,10560.0,10726.0,10797.0,11185.0,10943.0
군포시 - 1인가구비율＜br＞(A÷B×100),Statistics,14.2,17.7,19.4,19.9,20.7,21.8,23.7,25.2,27.1,28.4,29.8
군포시 - 1인가구＜br＞(A),Statistics,12069.0,16427.0,19061.0,19619.0,20391.0,21530.0,23817.0,26017.0,28283.0,30142.0,31536.0
군포시 - 일반가구＜br＞(B),Statistics,85278.0,92647.0,98130.0,98411.0,98562.0,98728.0,100586.0,103186.0,104422.0,105957.0,105892.0
금산군 - 1인가구비율＜br＞(A÷B×100),Statistics,25.3,30.0,33.7,37.0,35.2,35.4,35.0,37.8,38.8,38.8,37.7
금산군 - 1인가구＜br＞(A),Statistics,5069.0,6284.0,7684.0,8849.0,8121.0,8102.0,7867.0,8783.0,9047.0,9039.0,8800.0
금산군 - 일반가구＜br＞(B),Statistics,20031.0,20931.0,22820.0,23913.0,23044.0,22889.0,22450.0,23257.0,23299.0,23275.0,23354.0
금정구 - 1인가구비율＜br＞(A÷B×100),Statistics,19.9,23.9,30.7,31.4,32.3,33.3,34.3,36.1,37.5,38.9,40.0
금정구 - 1인가구＜br＞(A),Statistics,17310.0,21370.0,30041.0,30978.0,32099.0,33686.0,34740.0,36779.0,38453.0,39631.0,40412.0
금정구 - 일반가구＜br＞(B),Statistics,87109.0,89452.0,97988.0,98500.0,99425.0,101118.0,101294.0,101802.0,102456.0,101834.0,100914.0
금천구 - 1인가구비율＜br＞(A÷B×100),Statistics,21.4,26.9,33.4,34.0,34.5,35.9,38.0,40.9,43.6,45.6,46.5
금천구 - 1인가구＜br＞(A),Statistics,18201.0,23274.0,31219.0,31728.0,32928.0,34564.0,37778.0,42334.0,46827.0,50528.0,52033.0
금천구 - 일반가구＜br＞(B),Statistics,85171.0,86533.0,93443.0,93402.0,95331.0,96298.0,99315.0,103432.0,107430.0,110689.0,111789.0
기장군 - 1인가구비율＜br＞(A÷B×100),Statistics,19.3,23.0,21.9,22.8,24.4,25.6,26.8,27.6,29.2,29.9,30.9
기장군 - 1인가구＜br＞(A),Statistics,4707.0,7775.0,11820.0,12920.0,14350.0,15642.0,16652.0,18403.0,20329.0,21332.0,22500.0
기장군 - 일반가구＜br＞(B),Statistics,24349.0,33772.0,54006.0,56777.0,58788.0,61108.0,62178.0,66584.0,69646.0,71346.0,72849.0
김제시 - 1인가구비율＜br＞(A÷B×100),Statistics,25.6,30.2,31.1,31.6,32.1,32.8,33.2,33.7,35.8,36.7,38.0
김제시 - 1인가구＜br＞(A),Statistics,8732.0,10059.0,10795.0,11008.0,11138.0,11360.0,11461.0,11679.0,12557.0,13102.0,13870.0
김제시 - 일반가구＜br＞(B),Statistics,34045.0,33295.0,34671.0,34789.0,34726.0,34621.0,34491.0,34697.0,35113.0,35702.0,36483.0
김천시 - 1인가구비율＜br＞(A÷B×100),Statistics,23.6,27.6,30.1,30.5,31.4,31.6,32.1,33.5,34.8,36.0,37.0
김천시 - 1인가구＜br＞(A),Statistics,11389.0,13494.0,16151.0,16847.0,17774.0,17891.0,18410.0,19858.0,20947.0,22015.0,22755.0
김천시 - 일반가구＜br＞(B),Statistics,48210.0,48843.0,53745.0,55285.0,56612.0,56670.0,57408.0,59250.0,60115.0,61083.0,61530.0
김포시 - 1인가구비율＜br＞(A÷B×100),Statistics,13.2,16.4,19.7,20.5,20.7,21.5,22.6,24.0,25.8,26.9,28.0
김포시 - 1인가구＜br＞(A),Statistics,7812.0,11686.0,23344.0,25271.0,27740.0,31707.0,35234.0,41284.0,47097.0,49880.0,52709.0
김포시 - 일반가구＜br＞(B),Statistics,59249.0,71246.0,118224.0,123571.0,134242.0,147297.0,156040.0,171854.0,182709.0,185175.0,188422.0
김해시 - 1인가구비율＜br＞(A÷B×100),Statistics,16.0,20.0,23.2,23.7,24.6,25.0,25.8,27.0,28.6,29.6,30.8
김해시 - 1인가구＜br＞(A),Statistics,22026.0,33100.0,43279.0,44413.0,47240.0,48697.0,51997.0,56046.0,60516.0,63419.0,67116.0
김해시 - 일반가구＜br＞(B),Statistics,137295.0,165258.0,186657.0,187699.0,192078.0,194797.0,201314.0,207272.0,211354.0,214436.0,217871.0
나주시 - 1인가구비율＜br＞(A÷B×100),Statistics,29.0,33.2,34.9,36.2,36.3,35.9,36.0,37.1,38.1,39.1,40.1
나주시 - 1인가구＜br＞(A),Statistics,9672.0,10545.0,13286.0,14732.0,16014.0,16460.0,16880.0,17978.0,19171.0,19869.0,20908.0
나주시 - 일반가구＜br＞(B),Statistics,33296.0,31795.0,38085.0,40683.0,44119.0,45864.0,46928.0,48497.0,50270.0,50878.0,52082.0
남구 - 1인가구비율＜br＞(A÷B×100),Statistics,18.3,24.0,27.3,27.9,28.7,29.0,30.2,31.6,33.4,34.7,36.0
남구 - 1인가구＜br＞(A),Statistics,18136.0,25762.0,29822.0,30212.0,31046.0,32267.0,33703.0,34934.0,37326.0,38602.0,40521.0
남구 - 일반가구＜br＞(B),Statistics,98986.0,107435.0,109345.0,108478.0,108016.0,111261.0,111594.0,110605.0,111810.0,111263.0,112697.0
남동구 - 1인가구비율＜br＞(A÷B×100),Statistics,16.4,19.8,22.7,23.6,24.1,25.4,26.7,28.6,30.6,31.9,33.3
남동구 - 1인가구＜br＞(A),Statistics,19741.0,31181.0,43070.0,45452.0,47474.0,51191.0,54427.0,59396.0,64563.0,67190.0,69808.0
남동구 - 일반가구＜br＞(B),Statistics,120028.0,157859.0,190088.0,192717.0,196858.0,201623.0,203704.0,207421.0,210772.0,210750.0,209484.0
남양주시 - 1인가구비율＜br＞(A÷B×100),Statistics,12.1,14.2,17.3,17.7,18.6,19.1,20.0,21.1,22.7,24.1,25.1
남양주시 - 1인가구＜br＞(A),Statistics,15660.0,24346.0,37157.0,39032.0,41726.0,44476.0,48869.0,53418.0,60534.0,66174.0,69409.0
남양주시 - 일반가구＜br＞(B),Statistics,129947.0,170933.0,214763.0,220424.0,224811.0,232836.0,243802.0,252977.0,266223.0,274943.0,276687.0
남원시 - 1인가구비율＜br＞(A÷B×100),Statistics,26.6,29.2,31.3,31.9,32.6,32.7,32.7,33.6,35.4,36.5,37.5
남원시 - 1인가구＜br＞(A),Statistics,8674.0,9156.0,10378.0,10591.0,10855.0,10825.0,10878.0,11404.0,12167.0,12606.0,13019.0
남원시 - 일반가구＜br＞(B),Statistics,32668.0,31329.0,33145.0,33251.0,33315.0,33135.0,33242.0,33974.0,34386.0,34509.0,34712.0
남해군 - 1인가구비율＜br＞(A÷B×100),Statistics,30.2,35.4,35.7,36.0,36.0,36.8,36.9,37.8,39.2,40.6,41.0
남해군 - 1인가구＜br＞(A),Statistics,5976.0,6965.0,7024.0,6991.0,6999.0,7141.0,7131.0,7368.0,7691.0,8050.0,8064.0
남해군 - 일반가구＜br＞(B),Statistics,19788.0,19694.0,19671.0,19442.0,19431.0,19431.0,19316.0,19501.0,19606.0,19804.0,19653.0
노원구 - 1인가구비율＜br＞(A÷B×100),Statistics,13.4,17.4,22.5,23.3,24.3,25.3,26.5,27.8,29.7,30.7,31.7
노원구 - 1인가구＜br＞(A),Statistics,25701.0,34290.0,46129.0,47641.0,49265.0,51280.0,53365.0,56438.0,60647.0,63022.0,65275.0
노원구 - 일반가구＜br＞(B),Statistics,191342.0,197168.0,204836.0,204606.0,202955.0,202326.0,201458.0,202695.0,204282.0,205078.0,205769.0
논산시 - 1인가구비율＜br＞(A÷B×100),Statistics,23.9,28.3,30.8,31.7,32.1,32.8,33.2,35.0,37.0,37.6,38.1
논산시 - 1인가구＜br＞(A),Statistics,10620.0,12658.0,14759.0,15346.0,15677.0,15996.0,16272.0,17566.0,18782.0,19032.0,19194.0
논산시 - 일반가구＜br＞(B),Statistics,44347.0,44745.0,47995.0,48460.0,48844.0,48759.0,49004.0,50139.0,50723.0,50599.0,50401.0
단양군 - 1인가구비율＜br＞(A÷B×100),Statistics,23.8,28.1,31.6,32.1,32.8,34.0,35.1,36.4,37.7,38.8,39.7
단양군 - 1인가구＜br＞(A),Statistics,2769.0,3256.0,3856.0,3946.0,4064.0,4316.0,4469.0,4650.0,4852.0,5029.0,5189.0
단양군 - 일반가구＜br＞(B),Statistics,11612.0,11585.0,12208.0,12311.0,12390.0,12684.0,12719.0,12785.0,12885.0,12950.0,13086.0
