item,category,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
대구광역시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,2495959.0,2492739.0,2492268.0,2489310.0,2511493.0,2506785.0,2505107.0,2501055.0,2492760.0,2487735.0,2482847.0,2469995.0,2456722.0,2433088.0,2413450.0,2380498.0,2359056.0,2352173.0
대구광역시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,6.87,7.07,7.1,7.2,7.268048129,7.290138165,7.404683712,7.43,7.48,7.35,7.37,7.4,7.44,7.55,7.65,7.75,7.82,7.91
대구광역시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,44.89,46.88,47.28,47.8,47.54710485,47.85964293,48.02599929,48.34,48.46,48.83,48.79,49.03,49.3,49.75,50.35,51.06,51.51,52.17
대덕구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,220.06,224.25,226.72,229.76,230.4216257,233.595055,233.1987039,234.71,237.98,243.68,248.49,256.38,274.52,280.75,281.87,284.02,287.8,292.7
대덕구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,94.76,96.57,97.18,98.95,99.24228014,99.60984031,99.44082786,100.09,101.48,103.91,106.59,109.6921274,102.93,109.07,109.38,110.22,111.69,113.59
대덕구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,43.75,44.58,43.7,44.66,44.78682624,45.26572156,45.18891719,45.48,46.11,47.22,47.7,49.18,45.34,49.88,49.98,50.36,51.03,51.9
대덕구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,68421417.0,68421417.0,68421417.0,68421417.0,68421414.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68692125.0,69010118.0,69010118.0,69010118.0,69010118.0,69010118.0
대덕구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,217332.0,213275.0,211241.0,208147.0,207549.0,205339.0,205688.0,204360.0,201558.0,196839.0,192688.0,186902.0,181991.0,177031.0,176384.0,175046.0,172746.0,169853.0
대덕구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,1.99,2.03,2.05,2.08,2.08278527,2.16173742,2.158069503,2.17,2.2,2.26,2.37,2.45,2.79,2.74,2.75,2.77,2.8,2.85
대덕구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,49.03,49.96,51.44,52.21,52.37266862,52.18238133,52.09384116,52.43,53.16,54.44,56.52,58.07,54.8,56.45,56.66,57.09,57.85,58.84
대전광역시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,274.99,273.17,276.34,275.38,267.7477015,266.3229276,264.4835655,262.17,262.33,264.83,265.55,267.68,271.43,270.75,272.79,274.98,276.15,276.89
대전광역시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,63.22,62.84,63.57,63.81,62.11061299,61.48382713,61.36706297,60.97,61.02,62.4,62.64,63.16327239,62.53,65.64,66.12,66.65,66.93,67.11
대전광역시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,9.8,9.74,9.66,9.65,9.382274145,9.309236674,9.311105347,9.42,9.43,9.46,9.42,9.5,8.95,11.59,11.67,11.76,11.81,11.84
대전광역시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,494959003.0,494959003.0,494959003.0,494959003.0,494958998.0,494957058.0,494957655.0,495269034.0,495258867.0,495546287.0,495546287.0,495546171.0,495818299.0,496123890.0,496123890.0,496123890.0,496123890.0,496123890.0
대전광역시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,1463445.0,1473052.0,1456131.0,1459232.0,1500520.0,1509905.0,1518971.0,1532654.0,1531653.0,1514356.0,1509956.0,1497816.0,1484652.0,1474870.0,1463882.0,1452251.0,1446072.0,1442216.0
대전광역시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,5.68,5.64,5.71,6.07,5.877503132,5.866828708,5.831812457,5.78,5.78,5.8,5.83,5.88,5.93,6.03,6.07,6.12,6.15,6.16
대전광역시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,47.74,47.46,48.2,48.09,46.85083571,46.30776175,46.22414516,45.77,45.81,47.13,47.39,47.79,47.65,48.02,48.38,48.77,48.98,49.11
도봉구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,22.93,27.7,23.28,23.36,23.45319279,23.6280141,23.84344274,24.09,24.42,24.59,24.81,31.5,31.94,32.52,31.94,32.73,33.32,33.82
도봉구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,32.3,27.73,32.48,33.03,33.15857268,33.40573839,33.71031551,34.06,34.53,34.77,35.07,28.58390137,28.98,29.51,32.14,32.93,33.55,34.07
도봉구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,4.89,4.79,4.06,4.11,4.123761193,4.154499922,4.192378613,4.24,4.29,4.32,4.36,4.33,4.39,4.47,4.53,4.64,4.73,4.8
도봉구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,20850000.0,20840000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20679052.0,20679052.0,20679052.0,20839966.0,20839966.0,20839966.0,20839966.0
도봉구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,377534.0,375975.0,373936.0,369733.0,368298.0,365573.0,362270.0,358582.0,353709.0,351242.0,348220.0,344166.0,339413.0,333362.0,325257.0,317366.0,311694.0,306948.0
도봉구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,0.87,0.98,0.87,0.88,0.887867976,0.89448619,0.902641676,0.91,0.92,0.93,0.94,0.75,0.76,0.78,0.82,0.84,0.86,0.87
도봉구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,26.54,21.96,27.54,28.04,28.14694351,28.35675228,28.61529522,28.91,29.31,29.51,29.77,23.51,23.83,24.27,26.78,27.45,27.96,28.4
동구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,28.34,28.15,30.06,30.54,30.43407806,30.76563434,31.3560982,32.18,32.67,33.56,34.39,34.76,35.55,35.04,34.77,35.25,35.75,35.21
동구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,60.39,62.28,65.54,66.58,66.39965916,67.12303326,68.41127993,70.21,71.28,73.21,75.04,75.84839312,77.56,76.45,75.8,76.86,77.94,76.76
동구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,18.38,18.54,16.7,16.96,16.96206435,17.14685322,17.47594109,17.93,18.21,18.7,19.17,19.38,19.81,19.53,19.37,19.64,19.91,19.61
동구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0
동구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,106890.0,104881.0,102764.0,101153.0,101514.0,100420.0,98529.0,96011.0,94565.0,92069.0,89826.0,88868.0,86912.0,88165.0,88901.0,87679.0,86462.0,87792.0
동구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,19.35,19.72,24.3,24.68,24.59463719,24.86257718,25.33974769,26.0,26.4,27.12,27.79,28.09,28.73,28.32,28.07,28.46,28.86,28.42
동구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,22.66,24.03,24.54,24.93,24.84295762,25.11360287,25.59559115,26.27,26.67,27.39,28.08,28.38,29.02,28.6,28.37,28.76,29.17,28.73
동대문구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,0.32,0.32,0.32,0.33,0.32716625,0.32832995,0.330343723,0.33,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.14,1.14,1.12
동대문구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,37.22,37.46,38.08,38.93,38.44203432,38.57876909,38.81538741,38.71,39.16,39.54,40.11,39.53363924,39.83,40.04,40.45,41.1,41.2,40.65
동대문구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
동대문구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14625893.0,14626119.0,14626119.0,14245433.0,14245433.0,14245433.0,14251163.0,14251236.0,14251806.0,14251806.0
동대문구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,378860.0,376421.0,370250.0,362146.0,366786.0,365486.0,363258.0,364273.0,363687.0,360153.0,355069.0,350647.0,348052.0,346194.0,342837.0,337400.0,336644.0,341149.0
동대문구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,2.52,2.54,2.58,2.64,2.604363307,2.613626787,2.629657158,2.62,2.33,2.35,2.39,2.36,2.38,2.39,2.42,2.45,2.46,2.43
동대문구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,34.7,34.92,35.5,36.3,35.83767101,35.9651423,36.18573025,36.08,36.83,37.19,37.72,37.17,37.45,37.65,38.04,38.65,38.73,38.22
동두천시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,372.4,352.11,343.81,274.2,267.9621862,266.2918247,263.765238,262.73,262.63,260.64,259.12,277.67,277.67,281.66,283.82,286.13,292.52,336.44
동두천시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,95.27,103.26,101.25,80.75,77.92870062,77.44292645,79.01244147,78.59,78.56,79.23,79.7,85.40984179,85.41,89.97,90.66,91.38,93.43,109.12
동두천시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,5.2,10.78,10.54,8.41,8.192393338,8.141325465,10.36837664,10.22,10.21,10.17,10.13,10.86,10.86,13.98,14.09,14.19,14.51,16.75
동두천시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,32963210.0,33085501.0,33085501.0,33085501.0,33085501.0,33085501.0,33309421.0,33298502.0,33298502.0,33298502.0,33298502.0,33298502.0,33297990.0,33565811.0,33565811.0,33565219.0,33565219.0,33565219.0
동두천시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,70483.0,72656.0,74338.0,93211.0,95653.0,96253.0,97175.0,97557.0,97595.0,97974.0,98277.0,91711.0,91711.0,90321.0,89635.0,88912.0,86968.0,75332.0
동두천시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,14.82,14.29,13.96,11.13,10.85068947,10.78305092,10.68074093,10.64,10.63,10.59,10.61,11.37,11.37,11.54,11.63,11.72,11.99,13.83
동두천시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,75.26,78.2,76.75,61.21,58.88561781,58.51855007,57.9633239,57.74,57.71,58.47,58.96,63.19,63.18,64.44,64.94,65.46,66.93,78.54
동래구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,20.95,19.59,19.74,19.81,19.73169507,19.66298257,20.01389691,20.16,21.47,21.71,21.72,21.88,22.23,21.84,21.88,22.07,21.3,21.49
동래구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,38.78,39.02,39.33,39.47,39.31645561,39.18476292,39.88407164,40.18,39.04,39.49,39.5,39.79384029,40.42,39.72,39.79,40.5,39.81,40.17
동래구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,0.66,0.64,0.65,0.65,0.649684029,0.647479048,0.659034247,0.66,0.56,0.56,0.56,0.57,0.58,0.57,0.57,0.58,0.56,0.57
동래구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697578.0,16697578.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0
동래구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,279528.0,284901.0,282673.0,281644.0,282779.0,283742.0,278767.0,276689.0,275971.0,272837.0,272745.0,270727.0,266515.0,271247.0,270745.0,266866.0,273226.0,270815.0
동래구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,3.75,3.68,3.71,3.72,3.705766694,3.693189588,3.759099893,3.79,4.2,4.25,4.25,4.28,4.35,4.27,4.28,4.34,4.24,4.28
동래구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,34.38,34.7,34.97,35.1,34.96100488,34.84409428,35.4659375,35.73,34.28,34.67,34.69,34.94,35.5,34.88,34.94,35.58,35.01,35.32
동작구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,1.71,1.72,1.75,1.76,1.738227852,1.743861607,1.726302187,1.7,1.72,5.62,5.62,5.68,5.68,5.69,5.76,5.84,5.91,5.94
동작구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,38.3,38.55,39.04,39.33,38.8618084,38.98776307,38.5951846,38.1,38.4,35.28,35.25,35.67642731,35.68,35.7,36.13,36.67,37.15,37.33
동작구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
동작구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,16350000.0,16349920.0,16350000.0,16350000.0,16350000.0,16350000.0,16350000.0,16350000.0,16345101.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387883.0,16387891.0
동작구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,408582.0,405967.0,400866.0,397920.0,402709.0,401408.0,405491.0,410815.0,407470.0,400641.0,400997.0,396217.0,396203.0,395963.0,391220.0,385483.0,380596.0,378769.0
동작구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,0.72,0.72,0.73,0.74,0.728933299,0.731295839,0.72393222,0.71,0.72,0.86,0.86,0.87,0.87,0.87,0.88,0.89,0.93,0.95
동작구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,37.59,37.83,38.31,38.59,38.1328751,38.25646724,37.87125238,37.38,37.68,34.42,34.39,34.81,34.81,34.83,35.25,35.78,36.22,36.37
동해시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,850.8,860.37,863.69,867.16,867.2950588,862.5148218,880.1267775,868.43,873.28,879.51,884.64,888.91,899.63,907.08,907.04,912.19,917.82,925.55
동해시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,246.64,244.33,252.16,253.17,253.2148827,251.58711,256.7243447,253.55,254.96,256.78,258.28,259.5244456,266.22,268.43,269.36,270.89,273.92,276.59
동해시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,95.37,89.96,90.86,91.23,91.24364143,91.6447182,93.51603992,91.36,91.87,92.53,93.03,93.48,97.2,98.0,99.17,99.74,100.46,99.7
동해시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,121733000.0,124277319.0,124277319.0,124277319.0,124277319.0,124277320.0,124277320.0,124277320.0,124277320.0,124277320.0,124277317.0,124277317.0,123901726.0,123901726.0,124014784.0,124014784.0,124014784.0,106174140.0
동해시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,96936.0,96110.0,95150.0,94769.0,94754.0,95299.0,93392.0,94630.0,94105.0,93438.0,92896.0,92450.0,90871.0,90125.0,90254.0,89744.0,89092.0,88321.0
동해시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,16.11,17.78,22.35,22.44,22.44644026,22.31807259,23.3487879,23.04,23.17,23.34,23.51,23.62,23.61,23.81,23.77,23.91,25.13,25.8
동해시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,135.16,136.6,138.94,139.5,139.5248011,137.6243192,139.8595169,139.14,139.92,140.92,141.74,142.42,145.42,146.62,146.41,147.24,148.32,151.08
마산시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,334.15,337.6,339.12,343.1,,,,,,,,,,,,,,
마산시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,67.55,69.91,70.87,72.36,,,,,,,,,,,,,,
마산시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,12.58,12.76,12.9,13.73,,,,,,,,,,,,,,
마산시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,176824500.0,176824533.0,275358714.0,270678906.0,,,,,,,,,,,,,,
마산시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,412270.0,406408.0,406408.0,401692.0,,,,,,,,,,,,,,
마산시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,9.81,10.07,10.39,10.51,,,,,,,,,,,,,,
마산시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,45.17,47.08,47.58,48.11,,,,,,,,,,,,,,
마포구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,28.69,28.57,29.13,29.21,28.5320123,28.70577392,29.06765217,29.28,29.01,28.84,25.16,25.49,25.49,25.56,25.71,25.91,26.22,26.55
마포구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,32.42,32.22,32.85,32.95,32.38182282,32.57902453,32.98973076,33.23,32.92,32.73,37.73,38.22680874,38.21,38.3,38.52,38.83,39.28,39.13
마포구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
마포구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23890251.0,23890251.0,23890251.0,23884089.0,23883966.0,23883966.0,23883966.0,23890251.0
마포구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,390583.0,392650.0,385119.0,384013.0,391865.0,389493.0,384644.0,381856.0,385439.0,387643.0,379892.0,374915.0,375077.0,374035.0,371890.0,368905.0,364638.0,363697.0
마포구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,1.41,1.43,1.47,1.47,1.443405254,1.452195547,1.470502595,1.48,1.47,1.46,2.45,2.51,2.51,2.51,2.53,2.55,2.58,2.6
마포구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,31.01,30.79,31.38,31.48,30.93841757,31.12682898,31.51922817,31.75,31.45,31.28,35.27,35.72,35.7,35.78,35.99,36.28,36.7,36.53
목포시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,130.87,130.22,128.98,129.67,123.2858668,123.5632803,123.467069,124.04,124.46,124.84,125.18,126.92,128.04,129.42,132.47,126.03,126.4,128.04
목포시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,93.28,94.59,93.7,94.2,100.0589556,100.2841047,100.1990387,103.45,104.97,105.29,105.58,107.144437,108.09,109.25,112.4,125.65,127.24,129.01
목포시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,27.69,27.19,26.94,27.08,33.91172348,33.98803043,33.9713922,34.55,35.08,35.19,35.28,35.79,36.1,36.49,37.65,41.8,42.16,42.82
목포시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,77396000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112487667.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0
목포시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,241679.0,243312.0,245651.0,244339.0,245422.0,244871.0,245073.0,240936.0,239109.0,238382.0,237739.0,234379.0,232327.0,229861.0,224044.0,218589.0,216939.0,214156.0
목포시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,8.7,8.12,8.04,8.09,8.049592131,8.067705037,8.091948113,8.23,8.37,8.39,8.42,8.5,8.58,8.67,8.89,9.89,9.96,10.09
목포시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,56.89,59.28,58.72,59.03,58.09763998,58.22836922,58.13569834,60.67,61.53,61.71,61.88,62.85,63.41,64.09,65.86,73.96,75.11,76.09
무안군 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,1080.31,1115.28,1138.27,1156.5,593.6105593,480.7853614,480.5437343,431.28,406.96,402.93,403.55,397.98,398.9,403.23,379.26,358.55,357.98,350.88
무안군 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,391.52,412.17,420.58,456.11,234.1119629,189.6152333,189.5199388,170.09,160.5,160.29,160.54,158.3197126,158.8,160.52,157.21,148.63,153.29,150.25
무안군 - 공업지역 - 1인당 도시지역면적 현황,Statistics,1.03,13.49,13.76,14.0,7.185839991,5.820055966,5.817130995,5.22,4.93,6.26,6.27,6.18,4.09,4.14,9.95,9.41,10.46,10.25
무안군 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,32729335.0,30151894.0,30151256.0,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48439987.0,30740673.0,30740673.0,30744451.0,30744451.0,31069640.0,31069640.0,31148575.0,31148575.0
무안군 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,20379.0,19740.0,19342.0,19016.0,37048.0,45742.0,45765.0,50992.0,54040.0,54580.0,54496.0,55259.0,55127.0,54535.0,57915.0,61260.0,60924.0,62157.0
무안군 - 상업지역 - 1인당 도시지역면적 현황,Statistics,49.27,50.86,51.9,52.73,27.06421399,21.92022649,21.9092101,19.66,18.55,18.37,18.4,18.15,18.92,19.12,18.01,17.02,17.11,16.77
무안군 - 주거지역 - 1인당 도시지역면적 현황,Statistics,341.22,347.82,354.92,389.38,199.8619089,161.8749508,161.7935977,145.21,137.02,135.66,135.87,134.0,135.79,137.26,129.25,122.19,125.72,123.23
무주군 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,1544.23,1348.85,1059.79,1049.18,1063.626362,1046.853448,1046.853448,1038.45,1033.27,1040.18,787.11,791.48,928.37,905.96,915.97,927.06,928.44,937.98
무주군 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,349.43,305.22,239.81,249.67,255.8881649,251.8529226,251.8529226,249.83,248.59,250.25,189.36,190.4161036,223.35,218.39,220.81,223.48,223.81,226.11
무주군 - 공업지역 - 1인당 도시지역면적 현황,Statistics,11.51,10.05,7.9,6.84,7.011749626,6.90117746,6.90117746,6.85,6.81,6.86,5.19,5.22,6.12,5.97,6.04,6.11,6.12,6.19
무주군 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,12341000.0,12341000.0,20134468.0,20134468.0,20025295.0,20025295.0,20025295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0
무주군 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,6517.0,7461.0,9496.0,9595.0,9362.0,9512.0,9512.0,9589.0,9637.0,9573.0,12651.0,12581.0,10726.0,10987.0,10867.0,10737.0,10721.0,10612.0
무주군 - 상업지역 - 1인당 도시지역면적 현황,Statistics,42.56,37.17,29.21,36.64,37.55030976,36.95815812,36.95815812,36.66,36.48,36.72,27.79,27.94,32.78,31.44,31.79,32.18,32.22,32.55
무주군 - 주거지역 - 1인당 도시지역면적 현황,Statistics,295.36,257.99,202.7,206.19,211.3261055,207.993587,207.993587,206.32,205.3,206.67,156.39,157.26,184.45,180.98,182.97,185.19,185.47,187.37
문경시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,562.39,574.8,570.04,561.48,546.6189609,551.4631123,488.2541717,493.03,488.36,488.36,496.41,504.61,514.46,512.34,515.09,516.94,522.65,541.7
문경시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,203.44,207.93,206.2,203.11,220.4946465,222.4486758,196.9515123,193.73,191.9,191.9,195.06,198.0649264,201.93,201.1,202.18,195.12,197.28,204.47
문경시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,40.2,41.08,40.74,40.13,58.60849677,59.12788679,52.35062282,48.8,48.34,48.34,49.14,49.8,50.77,50.56,50.83,43.23,43.71,45.3
문경시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,37491010.0,37491010.0,37491010.0,37491010.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37848000.0,37848000.0,37848000.0
문경시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,48955.0,47898.0,48298.0,49034.0,49407.0,48973.0,55313.0,55188.0,55715.0,55715.0,54812.0,53938.0,52905.0,53124.0,52840.0,52651.0,52076.0,50245.0
문경시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,25.1,25.65,25.44,25.06,24.86716457,25.08753803,22.21199356,22.26,22.05,22.05,22.42,22.78,23.22,23.13,23.25,23.34,23.59,24.45
문경시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,138.14,141.19,140.02,137.92,137.0189852,138.233251,122.3888959,122.67,121.51,121.51,123.51,125.49,127.94,127.41,128.1,128.55,129.97,134.71
미추홀구 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,10.58,10.8,10.93,10.84,10.88,10.92
미추홀구 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,49.19,49.95,50.51,50.12,50.3,50.46
미추홀구 - 공업지역 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,5.48,6.37,6.44,6.39,6.41,5.68
미추홀구 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,24897342.0,24840389.0,24840389.0,24840389.0,24840389.0,24921836.0
미추홀구 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,416542.0,408862.0,404343.0,407464.0,406004.0,405995.0
미추홀구 - 상업지역 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,7.83,7.81,7.9,7.9,7.92,8.04
미추홀구 - 주거지역 - 1인당 도시지역면적 현황,Statistics,,,,,,,,,,,,,35.89,35.77,36.17,35.83,35.96,36.74
밀양시 - 1인당면적 녹지지역 - 1인당 도시지역면적 현황,Statistics,677.78,755.38,681.12,654.17,650.6128681,657.9890681,655.7766859,645.58,647.88,649.73,648.79,662.6,665.14,659.33,663.86,672.24,690.01,696.43
밀양시 - 1인당면적 주+상+공 - 1인당 도시지역면적 현황,Statistics,158.97,177.17,170.61,199.73,198.6184661,200.8702653,200.1948714,197.08,197.78,201.96,201.67,233.0142099,233.58,226.0,227.55,230.42,236.51,238.71
밀양시 - 공업지역 - 1인당 도시지역면적 현황,Statistics,19.5,21.74,29.26,50.84,50.5438172,51.11684814,50.94497597,50.16,50.33,54.08,54.01,79.08,79.18,70.62,71.1,72.0,73.9,74.59
밀양시 - 도시지역 면적 - 1인당 도시지역면적 현황,Statistics,57450000.0,57450000.0,58893520.0,59317768.0,59316261.0,59316261.0,59316261.0,59316261.0,59316261.0,59568691.0,59568691.0,61766865.0,61769242.0,61441669.0,61441669.0,61441669.0,61441669.0,61441669.0
밀양시 - 도시지역 인구 - 1인당 도시지역면적 현황,Statistics,68658.0,61605.0,68322.0,69467.0,69847.0,69064.0,69297.0,70392.0,70142.0,69942.0,70043.0,68966.0,68730.0,69400.0,68926.0,68067.0,66314.0,65703.0
밀양시 - 상업지역 - 1인당 도시지역면적 현황,Statistics,12.42,13.85,12.49,12.28,12.21326614,12.35173173,12.31020102,12.12,12.16,12.2,12.18,12.37,12.41,12.29,12.38,12.53,12.86,12.98
밀양시 - 주거지역 - 1인당 도시지역면적 현황,Statistics,127.04,141.59,128.86,136.6,135.8613827,137.4016854,136.9396944,134.8,135.29,135.68,135.48,141.57,141.99,143.09,144.07,145.89,149.75,151.14
