item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
도봉구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,13.7,15.7,15.8
도봉구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,9640.0,11640.0,11538.0
도봉구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,70503.0,74314.0,72939.0
동구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,8.3,8.2,8.8
동구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,6227.0,6250.0,6741.0
동구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,74982.0,75957.0,76815.0
동대문구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,10.3,10.3,10.9
동대문구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,14693.0,14494.0,15154.0
동대문구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,142842.0,140748.0,138400.0
동두천시 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,15.3,15.5,14.9
동두천시 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,4323.0,4375.0,4372.0
동두천시 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,28252.0,28264.0,29366.0
동래구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,12.3,13.4,13.4
동래구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,10772.0,11838.0,11884.0
동래구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,87632.0,88672.0,88421.0
동작구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,11.4,11.9,13.1
동작구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,12622.0,13365.0,13956.0
동작구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,110422.0,112564.0,106159.0
동해시 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,9.6,10.6,10.3
동해시 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,3176.0,3558.0,3600.0
동해시 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,33254.0,33676.0,34913.0
마포구 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.3,4.3,4.4
마포구 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,10593.0,10902.0,10843.0
마포구 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,247999.0,255152.0,247276.0
목포시 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,14.3,14.7,14.7
목포시 - 보건업및사회복지서비스업 종사자수＜br＞(A),Statistics,,,,,,,,,,,11797.0,12000.0,12467.0
목포시 - 전체산업 종사자수＜br＞(B),Statistics,,,,,,,,,,,82523.0,81681.0,84688.0
무안군 - 보건및사회복지사업 종사자비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,10.7,11.0,11.4
