item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
동래구 - 사업체수,Statistics,,,,,,,,,,,20304.0,20095.0,19596.0
동작구 - 사업체수,Statistics,,,,,,,,,,,19966.0,19916.0,19793.0
동해시 - 사업체수,Statistics,,,,,,,,,,,7985.0,8062.0,8159.0
마포구 - 사업체수,Statistics,,,,,,,,,,,36325.0,37232.0,37290.0
목포시 - 사업체수,Statistics,,,,,,,,,,,21463.0,21392.0,21738.0
무안군 - 사업체수,Statistics,,,,,,,,,,,5396.0,5577.0,5866.0
무주군 - 사업체수,Statistics,,,,,,,,,,,2278.0,2400.0,2512.0
문경시 - 사업체수,Statistics,,,,,,,,,,,6086.0,6279.0,6355.0
미추홀구 - 사업체수,Statistics,,,,,,,,,,,,27927.0,28017.0
밀양시 - 사업체수,Statistics,,,,,,,,,,,9085.0,9415.0,9481.0
보령시 - 사업체수,Statistics,,,,,,,,,,,8739.0,8951.0,9060.0
보성군 - 사업체수,Statistics,,,,,,,,,,,3639.0,3635.0,3681.0
보은군 - 사업체수,Statistics,,,,,,,,,,,2986.0,3070.0,2999.0
봉화군 - 사업체수,Statistics,,,,,,,,,,,2494.0,2530.0,2602.0
부산광역시 - 사업체수,Statistics,262906.0,258091.0,259973.0,259972.0,263356.0,270058.0,271983.0,277713.0,278850.0,283554.0,286571.0,288860.0,290357.0
부산진구 - 사업체수,Statistics,,,,,,,,,,,33579.0,33863.0,33696.0
부안군 - 사업체수,Statistics,,,,,,,,,,,4830.0,4959.0,4902.0
부여군 - 사업체수,Statistics,,,,,,,,,,,4940.0,4937.0,5087.0
부천시 - 사업체수,Statistics,,,,,,,,,,,60076.0,60413.0,61147.0
부평구 - 사업체수,Statistics,,,,,,,,,,,32277.0,32636.0,32420.0
북구 - 사업체수,Statistics,,,,,,,,,,,15251.0,15224.0,15111.0
사상구 - 사업체수,Statistics,,,,,,,,,,,28599.0,28388.0,28225.0
사천시 - 사업체수,Statistics,,,,,,,,,,,9944.0,10315.0,10478.0
사하구 - 사업체수,Statistics,,,,,,,,,,,22243.0,22189.0,22392.0
산청군 - 사업체수,Statistics,,,,,,,,,,,3122.0,3150.0,3174.0
삼척시 - 사업체수,Statistics,,,,,,,,,,,6652.0,6715.0,6838.0
상주시 - 사업체수,Statistics,,,,,,,,,,,7671.0,7804.0,7968.0
서구 - 사업체수,Statistics,,,,,,,,,,,9480.0,9368.0,9345.0
서귀포시 - 사업체수,Statistics,,,,,,,,,,,15462.0,16426.0,17463.0
서대문구 - 사업체수,Statistics,,,,,,,,,,,19852.0,19796.0,20095.0
서산시 - 사업체수,Statistics,,,,,,,,,,,12499.0,13024.0,13095.0
서울특별시 - 사업체수,Statistics,728614.0,719687.0,723086.0,729731.0,752285.0,780887.0,785094.0,812798.0,820658.0,820156.0,822863.0,823385.0,823624.0
서천군 - 사업체수,Statistics,,,,,,,,,,,4722.0,4890.0,5003.0
서초구 - 사업체수,Statistics,,,,,,,,,,,46207.0,46540.0,46940.0
성남시 - 사업체수,Statistics,,,,,,,,,,,64188.0,65511.0,66333.0
성동구 - 사업체수,Statistics,,,,,,,,,,,27278.0,27868.0,28343.0
성북구 - 사업체수,Statistics,,,,,,,,,,,24039.0,23287.0,23617.0
성주군 - 사업체수,Statistics,,,,,,,,,,,4333.0,4478.0,4436.0
세종특별자치시 - 사업체수,Statistics,,,,,,6640.0,7468.0,9124.0,10480.0,11853.0,13668.0,15871.0,18041.0
속초시 - 사업체수,Statistics,,,,,,,,,,,8603.0,8815.0,9068.0
송파구 - 사업체수,Statistics,,,,,,,,,,,46676.0,47772.0,48644.0
수성구 - 사업체수,Statistics,,,,,,,,,,,27466.0,27557.0,27563.0
수영구 - 사업체수,Statistics,,,,,,,,,,,13443.0,13675.0,13947.0
