item,category,2021,2022,2023
남양주시 - 여자,Statistics,97819.0,99096.0,102718.0
남원시 - 계,Statistics,31403.0,31024.0,32638.0
남원시 - 남자,Statistics,17236.0,16731.0,17517.0
남원시 - 여자,Statistics,14167.0,14293.0,15121.0
남해군 - 계,Statistics,17511.0,18553.0,18391.0
남해군 - 남자,Statistics,8835.0,9541.0,9499.0
남해군 - 여자,Statistics,8676.0,9012.0,8892.0
노원구 - 계,Statistics,133398.0,129198.0,130553.0
노원구 - 남자,Statistics,63208.0,61125.0,61241.0
노원구 - 여자,Statistics,70190.0,68073.0,69312.0
논산시 - 계,Statistics,54377.0,53628.0,55145.0
논산시 - 남자,Statistics,30615.0,30259.0,30647.0
논산시 - 여자,Statistics,23762.0,23369.0,24498.0
단양군 - 계,Statistics,16090.0,16333.0,16720.0
단양군 - 남자,Statistics,10650.0,10871.0,11020.0
단양군 - 여자,Statistics,5440.0,5462.0,5700.0
달서구 - 계,Statistics,221394.0,221786.0,221926.0
달서구 - 남자,Statistics,124312.0,123451.0,124007.0
달서구 - 여자,Statistics,97082.0,98335.0,97919.0
달성군 - 계,Statistics,116098.0,117870.0,118038.0
달성군 - 남자,Statistics,73835.0,74892.0,73897.0
달성군 - 여자,Statistics,42263.0,42978.0,44141.0
담양군 - 계,Statistics,23398.0,23507.0,24205.0
담양군 - 남자,Statistics,13938.0,13903.0,14066.0
담양군 - 여자,Statistics,9460.0,9604.0,10139.0
당진시 - 계,Statistics,97326.0,98695.0,101156.0
당진시 - 남자,Statistics,67977.0,68236.0,69034.0
당진시 - 여자,Statistics,29349.0,30459.0,32122.0
대구광역시 - 계,Statistics,1004563.0,1014987.0,1028785.0
대구광역시 - 남자,Statistics,551363.0,552894.0,556159.0
대구광역시 - 여자,Statistics,453200.0,462093.0,472626.0
대덕구 - 계,Statistics,101980.0,104317.0,102551.0
대덕구 - 남자,Statistics,66979.0,67634.0,65377.0
대덕구 - 여자,Statistics,35001.0,36683.0,37174.0
대전광역시 - 계,Statistics,688457.0,695570.0,709610.0
대전광역시 - 남자,Statistics,385334.0,389347.0,391906.0
대전광역시 - 여자,Statistics,303123.0,306223.0,317704.0
