item,category,2021,2022,2023
금정구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,9.9,10.1,10.5
금정구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,10117.0,10094.0,10131.0
금정구 - 전체산업 종사자수(B),Statistics,102359.0,99884.0,96451.0
금천구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,3.5,3.7,3.7
금천구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,8866.0,9412.0,9476.0
금천구 - 전체산업 종사자수(B),Statistics,255449.0,256316.0,256009.0
기장군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.6,9.2,9.0
기장군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6652.0,7341.0,7620.0
기장군 - 전체산업 종사자수(B),Statistics,77117.0,80168.0,85019.0
김제시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.6,11.8,12.0
김제시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5039.0,5211.0,5369.0
김제시 - 전체산업 종사자수(B),Statistics,43550.0,44145.0,44761.0
김천시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.7,10.5,10.6
김천시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6904.0,7201.0,7475.0
김천시 - 전체산업 종사자수(B),Statistics,64625.0,68643.0,70402.0
김포시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.0,7.3,7.4
김포시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,14903.0,16162.0,16551.0
김포시 - 전체산업 종사자수(B),Statistics,213769.0,221339.0,222322.0
김해시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.7,8.9,8.6
김해시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,22295.0,22944.0,22160.0
김해시 - 전체산업 종사자수(B),Statistics,255401.0,258655.0,257703.0
나주시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,9.7,9.9,10.3
나주시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6133.0,6342.0,6770.0
나주시 - 전체산업 종사자수(B),Statistics,62999.0,64160.0,65919.0
남구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.1,11.7,11.9
남구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,10398.0,10829.0,10609.0
남구 - 전체산업 종사자수(B),Statistics,93744.0,92796.0,89505.0
남동구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.4,12.1,10.8
남동구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,29074.0,31419.0,27135.0
남동구 - 전체산업 종사자수(B),Statistics,255508.0,259869.0,251584.0
남양주시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.7,11.0,11.4
남양주시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,23130.0,24045.0,25384.0
남양주시 - 전체산업 종사자수(B),Statistics,215236.0,217628.0,221695.0
남원시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,13.3,14.2,13.4
남원시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,4169.0,4404.0,4381.0
남원시 - 전체산업 종사자수(B),Statistics,31403.0,31024.0,32638.0
남해군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,14.8,13.4,13.1
