item,category,2020,2021,2022,2023,2024,2025
경기도 - 백화점 경상금액,Statistics,493581.0,472815.0,622794.0,600342.0,619774.0,640180.0
경상남도 - 백화점 경상금액,Statistics,76278.0,58513.0,80736.0,81639.0,78792.0,84062.0
광주광역시 - 백화점 경상금액,Statistics,75461.0,69772.0,86986.0,92097.0,82903.0,88671.0
대구광역시 - 백화점 경상금액,Statistics,193382.0,187125.0,226492.0,220348.0,214740.0,239764.0
대전광역시 - 백화점 경상금액,Statistics,93409.0,83633.0,153833.0,158368.0,147184.0,160689.0
부산광역시 - 백화점 경상금액,Statistics,269791.0,254671.0,327026.0,335928.0,346722.0,370862.0
서울특별시 - 백화점 경상금액,Statistics,1095660.0,1044074.0,1414035.0,1308134.0,1492928.0,1628529.0
울산광역시 - 백화점 경상금액,Statistics,69353.0,61085.0,70281.0,64052.0,63558.0,66918.0
