item,category,2021,2022,2023
양주시 - 인구천명당 사업체수(A÷B×1000),Statistics,119.0,120.1,115.3
양주시 - 주민등록인구(B),Statistics,236368.0,243432.0,268026.0
양천구 - 사업체수(A),Statistics,37929.0,37774.0,38114.0
양천구 - 인구천명당 사업체수(A÷B×1000),Statistics,84.8,85.7,87.4
양천구 - 주민등록인구(B),Statistics,447302.0,440881.0,436028.0
양평군 - 사업체수(A),Statistics,13485.0,13883.0,15154.0
양평군 - 인구천명당 사업체수(A÷B×1000),Statistics,111.2,113.5,121.0
양평군 - 주민등록인구(B),Statistics,121230.0,122323.0,125238.0
여수시 - 사업체수(A),Statistics,33780.0,34291.0,34533.0
여수시 - 인구천명당 사업체수(A÷B×1000),Statistics,122.1,124.8,127.1
여수시 - 주민등록인구(B),Statistics,276762.0,274765.0,271696.0
여주시 - 사업체수(A),Statistics,18154.0,18780.0,19501.0
여주시 - 인구천명당 사업체수(A÷B×1000),Statistics,161.9,166.0,170.4
여주시 - 주민등록인구(B),Statistics,112150.0,113150.0,114412.0
연수구 - 사업체수(A),Statistics,32548.0,34041.0,35693.0
연수구 - 인구천명당 사업체수(A÷B×1000),Statistics,83.5,88.2,91.0
연수구 - 주민등록인구(B),Statistics,389644.0,385796.0,392416.0
연제구 - 사업체수(A),Statistics,23946.0,23906.0,24131.0
연제구 - 인구천명당 사업체수(A÷B×1000),Statistics,115.6,117.5,117.3
연제구 - 주민등록인구(B),Statistics,207144.0,203536.0,205766.0
연천군 - 사업체수(A),Statistics,8967.0,9116.0,7359.0
연천군 - 인구천명당 사업체수(A÷B×1000),Statistics,209.9,216.7,177.0
연천군 - 주민등록인구(B),Statistics,42721.0,42062.0,41584.0
영광군 - 사업체수(A),Statistics,6909.0,7071.0,7348.0
영광군 - 인구천명당 사업체수(A÷B×1000),Statistics,132.9,135.5,142.0
영광군 - 주민등록인구(B),Statistics,51985.0,52197.0,51750.0
영덕군 - 사업체수(A),Statistics,5619.0,5741.0,5791.0
영덕군 - 인구천명당 사업체수(A÷B×1000),Statistics,159.1,165.7,170.0
영덕군 - 주민등록인구(B),Statistics,35314.0,34650.0,34055.0
영도구 - 사업체수(A),Statistics,11616.0,11755.0,11843.0
영도구 - 인구천명당 사업체수(A÷B×1000),Statistics,105.0,108.7,111.2
영도구 - 주민등록인구(B),Statistics,110638.0,108156.0,106548.0
영동군 - 사업체수(A),Statistics,5486.0,5422.0,5716.0
영동군 - 인구천명당 사업체수(A÷B×1000),Statistics,119.9,120.6,129.3
영동군 - 주민등록인구(B),Statistics,45773.0,44956.0,44195.0
영등포구 - 사업체수(A),Statistics,74562.0,75470.0,74558.0
영등포구 - 인구천명당 사업체수(A÷B×1000),Statistics,197.9,200.9,198.9
영등포구 - 주민등록인구(B),Statistics,376837.0,375675.0,374794.0
영암군 - 사업체수(A),Statistics,8128.0,8164.0,8337.0
영암군 - 인구천명당 사업체수(A÷B×1000),Statistics,153.5,155.8,159.3
영암군 - 주민등록인구(B),Statistics,52937.0,52395.0,52350.0
영양군 - 사업체수(A),Statistics,1796.0,1825.0,1987.0
영양군 - 인구천명당 사업체수(A÷B×1000),Statistics,110.0,113.9,126.9
영양군 - 주민등록인구(B),Statistics,16320.0,16022.0,15661.0
영월군 - 사업체수(A),Statistics,5452.0,5574.0,5778.0
영월군 - 인구천명당 사업체수(A÷B×1000),Statistics,143.8,147.7,154.8
영월군 - 주민등록인구(B),Statistics,37904.0,37728.0,37332.0
영주시 - 사업체수(A),Statistics,13761.0,13546.0,14210.0
영주시 - 인구천명당 사업체수(A÷B×1000),Statistics,135.0,134.5,141.8
영주시 - 주민등록인구(B),Statistics,101942.0,100749.0,100199.0
영천시 - 사업체수(A),Statistics,14397.0,14217.0,14496.0
영천시 - 인구천명당 사업체수(A÷B×1000),Statistics,141.3,140.6,144.7
영천시 - 주민등록인구(B),Statistics,101888.0,101088.0,100212.0
예산군 - 사업체수(A),Statistics,10922.0,11143.0,11564.0
예산군 - 인구천명당 사업체수(A÷B×1000),Statistics,142.2,144.0,147.6
예산군 - 주민등록인구(B),Statistics,76801.0,77385.0,78354.0
예천군 - 사업체수(A),Statistics,5825.0,5994.0,6156.0
예천군 - 인구천명당 사업체수(A÷B×1000),Statistics,104.5,107.5,111.3
예천군 - 주민등록인구(B),Statistics,55739.0,55755.0,55325.0
오산시 - 사업체수(A),Statistics,20094.0,20440.0,21691.0
오산시 - 인구천명당 사업체수(A÷B×1000),Statistics,87.4,88.9,94.4
오산시 - 주민등록인구(B),Statistics,229983.0,229849.0,229656.0
옥천군 - 사업체수(A),Statistics,7433.0,7627.0,8047.0
옥천군 - 인구천명당 사업체수(A÷B×1000),Statistics,148.4,154.0,164.6
옥천군 - 주민등록인구(B),Statistics,50093.0,49520.0,48891.0
옹진군 - 사업체수(A),Statistics,2593.0,2692.0,2689.0
옹진군 - 인구천명당 사업체수(A÷B×1000),Statistics,127.5,130.6,132.0
옹진군 - 주민등록인구(B),Statistics,20342.0,20613.0,20377.0
완도군 - 사업체수(A),Statistics,6521.0,6582.0,6859.0
완도군 - 인구천명당 사업체수(A÷B×1000),Statistics,134.1,138.3,147.1
완도군 - 주민등록인구(B),Statistics,48631.0,47597.0,46641.0
완주군 - 사업체수(A),Statistics,12843.0,13046.0,13569.0
완주군 - 인구천명당 사업체수(A÷B×1000),Statistics,140.9,141.2,138.7
완주군 - 주민등록인구(B),Statistics,91142.0,92422.0,97827.0
용산구 - 사업체수(A),Statistics,29680.0,28047.0,28363.0
용산구 - 인구천명당 사업체수(A÷B×1000),Statistics,133.1,128.3,133.1
용산구 - 주민등록인구(B),Statistics,222953.0,218650.0,213151.0
용인시 - 사업체수(A),Statistics,98465.0,100231.0,109797.0
용인시 - 인구천명당 사업체수(A÷B×1000),Statistics,91.4,93.2,102.1
용인시 - 주민등록인구(B),Statistics,1077508.0,1074971.0,1075566.0
울릉군 - 사업체수(A),Statistics,1470.0,1601.0,1706.0
울릉군 - 인구천명당 사업체수(A÷B×1000),Statistics,165.8,178.0,187.9
울릉군 - 주민등록인구(B),Statistics,8867.0,8996.0,9077.0
울산광역시 - 사업체수(A),Statistics,115408.0,115784.0,116666.0
울산광역시 - 인구천명당 사업체수(A÷B×1000),Statistics,102.9,104.2,105.7
울산광역시 - 주민등록인구(B),Statistics,1121592.0,1110663.0,1103661.0
울주군 - 사업체수(A),Statistics,25094.0,25145.0,25557.0
울주군 - 인구천명당 사업체수(A÷B×1000),Statistics,113.0,113.5,116.7
울주군 - 주민등록인구(B),Statistics,222059.0,221512.0,218997.0
울진군 - 사업체수(A),Statistics,5857.0,5929.0,6126.0
울진군 - 인구천명당 사업체수(A÷B×1000),Statistics,122.4,126.1,131.3
울진군 - 주민등록인구(B),Statistics,47858.0,47030.0,46669.0
원주시 - 사업체수(A),Statistics,42783.0,43665.0,45011.0
원주시 - 인구천명당 사업체수(A÷B×1000),Statistics,119.6,121.0,124.5
원주시 - 주민등록인구(B),Statistics,357757.0,360807.0,361503.0
유성구 - 사업체수(A),Statistics,37275.0,38012.0,39108.0
유성구 - 인구천명당 사업체수(A÷B×1000),Statistics,106.1,106.7,106.6
유성구 - 주민등록인구(B),Statistics,351277.0,356093.0,366845.0
은평구 - 사업체수(A),Statistics,36509.0,36430.0,36201.0
은평구 - 인구천명당 사업체수(A÷B×1000),Statistics,77.1,78.1,77.6
은평구 - 주민등록인구(B),Statistics,473307.0,466746.0,466770.0
음성군 - 사업체수(A),Statistics,15430.0,16068.0,16480.0
음성군 - 인구천명당 사업체수(A÷B×1000),Statistics,167.4,174.5,180.7
음성군 - 주민등록인구(B),Statistics,92197.0,92058.0,91183.0
의령군 - 사업체수(A),Statistics,3138.0,3096.0,3198.0
의령군 - 인구천명당 사업체수(A÷B×1000),Statistics,119.2,118.8,125.5
의령군 - 주민등록인구(B),Statistics,26322.0,26061.0,25475.0
의성군 - 사업체수(A),Statistics,6242.0,6278.0,6493.0
의성군 - 인구천명당 사업체수(A÷B×1000),Statistics,123.3,125.1,129.6
의성군 - 주민등록인구(B),Statistics,50632.0,50186.0,50086.0
의왕시 - 사업체수(A),Statistics,13761.0,13983.0,14240.0
의왕시 - 인구천명당 사업체수(A÷B×1000),Statistics,84.2,87.3,89.6
의왕시 - 주민등록인구(B),Statistics,163356.0,160221.0,158870.0
의정부시 - 사업체수(A),Statistics,40864.0,41403.0,42066.0
의정부시 - 인구천명당 사업체수(A÷B×1000),Statistics,88.1,89.3,90.6
의정부시 - 주민등록인구(B),Statistics,463661.0,463724.0,464213.0
이천시 - 사업체수(A),Statistics,28608.0,29422.0,29824.0
이천시 - 인구천명당 사업체수(A÷B×1000),Statistics,128.2,132.1,134.3
이천시 - 주민등록인구(B),Statistics,223177.0,222721.0,222098.0
익산시 - 사업체수(A),Statistics,35427.0,36147.0,36734.0
익산시 - 인구천명당 사업체수(A÷B×1000),Statistics,127.4,132.1,136.0
익산시 - 주민등록인구(B),Statistics,278113.0,273697.0,270036.0
인제군 - 사업체수(A),Statistics,5090.0,5077.0,5277.0
인제군 - 인구천명당 사업체수(A÷B×1000),Statistics,158.2,157.6,164.8
인제군 - 주민등록인구(B),Statistics,32165.0,32206.0,32020.0
인천광역시 - 사업체수(A),Statistics,308892.0,317133.0,322297.0
인천광역시 - 인구천명당 사업체수(A÷B×1000),Statistics,104.8,106.9,107.5
인천광역시 - 주민등록인구(B),Statistics,2948375.0,2967314.0,2997410.0
임실군 - 사업체수(A),Statistics,4275.0,4295.0,4528.0
임실군 - 인구천명당 사업체수(A÷B×1000),Statistics,159.9,162.0,174.4
임실군 - 주민등록인구(B),Statistics,26730.0,26508.0,25956.0
장성군 - 사업체수(A),Statistics,6518.0,6581.0,6732.0
장성군 - 인구천명당 사업체수(A÷B×1000),Statistics,150.3,152.5,158.2
장성군 - 주민등록인구(B),Statistics,43365.0,43146.0,42543.0
장수군 - 사업체수(A),Statistics,3170.0,3098.0,3403.0
장수군 - 인구천명당 사업체수(A÷B×1000),Statistics,146.1,145.2,162.2
장수군 - 주민등록인구(B),Statistics,21695.0,21336.0,20983.0
장흥군 - 사업체수(A),Statistics,4934.0,5125.0,5372.0
장흥군 - 인구천명당 사업체수(A÷B×1000),Statistics,135.0,143.8,153.3
장흥군 - 주민등록인구(B),Statistics,36547.0,35650.0,35046.0
전국 - 사업체수(A),Statistics,6079702.0,6139899.0,6246489.0
전국 - 인구천명당 사업체수(A÷B×1000),Statistics,117.7,119.4,121.7
전국 - 주민등록인구(B),Statistics,51638809.0,51439038.0,51325329.0
전라남도 - 사업체수(A),Statistics,234688.0,236470.0,243020.0
전라남도 - 인구천명당 사업체수(A÷B×1000),Statistics,128.0,130.1,134.7
전라남도 - 주민등록인구(B),Statistics,1832803.0,1817697.0,1804217.0
전북특별자치도 - 사업체수(A),Statistics,231380.0,232695.0,239757.0
전북특별자치도 - 인구천명당 사업체수(A÷B×1000),Statistics,129.5,131.5,136.6
전북특별자치도 - 주민등록인구(B),Statistics,1786855.0,1769607.0,1754757.0
전주시 - 사업체수(A),Statistics,76227.0,76634.0,77923.0
전주시 - 인구천명당 사업체수(A÷B×1000),Statistics,116.0,117.6,121.2
전주시 - 주민등록인구(B),Statistics,657269.0,651495.0,642727.0
정선군 - 사업체수(A),Statistics,5138.0,5001.0,5133.0
정선군 - 인구천명당 사업체수(A÷B×1000),Statistics,144.0,143.2,150.1
정선군 - 주민등록인구(B),Statistics,35675.0,34931.0,34202.0
정읍시 - 사업체수(A),Statistics,15625.0,16311.0,16500.0
정읍시 - 인구천명당 사업체수(A÷B×1000),Statistics,146.7,155.2,159.2
정읍시 - 주민등록인구(B),Statistics,106487.0,105081.0,103620.0
제주시 - 사업체수(A),Statistics,71409.0,71455.0,73638.0
제주시 - 인구천명당 사업체수(A÷B×1000),Statistics,144.8,144.8,149.8
제주시 - 주민등록인구(B),Statistics,493096.0,493389.0,491654.0
제주특별자치도 - 사업체수(A),Statistics,96131.0,96334.0,99122.0
제주특별자치도 - 인구천명당 사업체수(A÷B×1000),Statistics,142.0,142.1,146.8
제주특별자치도 - 주민등록인구(B),Statistics,676759.0,678159.0,675252.0
제천시 - 사업체수(A),Statistics,18496.0,19001.0,19233.0
제천시 - 인구천명당 사업체수(A÷B×1000),Statistics,140.6,145.1,147.7
제천시 - 주민등록인구(B),Statistics,131591.0,130988.0,130194.0
종로구 - 사업체수(A),Statistics,48361.0,47595.0,46977.0
종로구 - 인구천명당 사업체수(A÷B×1000),Statistics,334.3,336.6,337.0
종로구 - 주민등록인구(B),Statistics,144683.0,141379.0,139417.0
중구 - 사업체수(A),Statistics,70308.0,68143.0,67202.0
중구 - 인구천명당 사업체수(A÷B×1000),Statistics,573.9,565.8,554.0
중구 - 주민등록인구(B),Statistics,122499.0,120437.0,121312.0
중랑구 - 사업체수(A),Statistics,39310.0,40320.0,40964.0
중랑구 - 인구천명당 사업체수(A÷B×1000),Statistics,101.5,104.6,107.2
중랑구 - 주민등록인구(B),Statistics,387350.0,385318.0,382155.0
증평군 - 사업체수(A),Statistics,4393.0,4496.0,4650.0
증평군 - 인구천명당 사업체수(A÷B×1000),Statistics,120.6,120.7,124.1
증평군 - 주민등록인구(B),Statistics,36426.0,37262.0,37484.0
진도군 - 사업체수(A),Statistics,4115.0,4106.0,4386.0
진도군 - 인구천명당 사업체수(A÷B×1000),Statistics,136.9,139.2,151.4
진도군 - 주민등록인구(B),Statistics,30066.0,29507.0,28979.0
진안군 - 사업체수(A),Statistics,3716.0,4185.0,4014.0
진안군 - 인구천명당 사업체수(A÷B×1000),Statistics,148.7,170.5,164.1
진안군 - 주민등록인구(B),Statistics,24987.0,24550.0,24465.0
진주시 - 사업체수(A),Statistics,41268.0,42511.0,42004.0
진주시 - 인구천명당 사업체수(A÷B×1000),Statistics,118.9,123.7,123.2
진주시 - 주민등록인구(B),Statistics,347097.0,343782.0,341074.0
진천군 - 사업체수(A),Statistics,11244.0,11218.0,11579.0
진천군 - 인구천명당 사업체수(A÷B×1000),Statistics,132.0,130.2,134.2
진천군 - 주민등록인구(B),Statistics,85176.0,86147.0,86254.0
창녕군 - 사업체수(A),Statistics,7186.0,7230.0,7344.0
창녕군 - 인구천명당 사업체수(A÷B×1000),Statistics,119.5,123.9,128.7
창녕군 - 주민등록인구(B),Statistics,60129.0,58372.0,57083.0
창원시 - 사업체수(A),Statistics,114965.0,114464.0,114490.0
창원시 - 인구천명당 사업체수(A÷B×1000),Statistics,111.3,112.1,113.5
창원시 - 주민등록인구(B),Statistics,1032741.0,1021487.0,1009038.0
천안시 - 사업체수(A),Statistics,74581.0,77243.0,79458.0
천안시 - 인구천명당 사업체수(A÷B×1000),Statistics,113.3,117.5,121.1
천안시 - 주민등록인구(B),Statistics,658486.0,657559.0,655959.0
철원군 - 사업체수(A),Statistics,5105.0,5274.0,5518.0
철원군 - 인구천명당 사업체수(A÷B×1000),Statistics,117.8,124.8,133.1
철원군 - 주민등록인구(B),Statistics,43340.0,42256.0,41448.0
청도군 - 사업체수(A),Statistics,5612.0,5825.0,6094.0
청도군 - 인구천명당 사업체수(A÷B×1000),Statistics,134.0,140.0,147.5
청도군 - 주민등록인구(B),Statistics,41891.0,41614.0,41316.0
청송군 - 사업체수(A),Statistics,3060.0,3041.0,3195.0
청송군 - 인구천명당 사업체수(A÷B×1000),Statistics,124.7,125.2,133.0
청송군 - 주민등록인구(B),Statistics,24539.0,24295.0,24019.0
청양군 - 사업체수(A),Statistics,4772.0,4921.0,4969.0
청양군 - 인구천명당 사업체수(A÷B×1000),Statistics,156.8,162.6,164.7
청양군 - 주민등록인구(B),Statistics,30440.0,30266.0,30168.0
청주시 - 사업체수(A),Statistics,91315.0,92424.0,95487.0
청주시 - 인구천명당 사업체수(A÷B×1000),Statistics,107.6,108.8,112.0
청주시 - 주민등록인구(B),Statistics,848482.0,849573.0,852189.0
춘천시 - 사업체수(A),Statistics,32958.0,33323.0,34322.0
춘천시 - 인구천명당 사업체수(A÷B×1000),Statistics,115.8,116.2,119.8
춘천시 - 주민등록인구(B),Statistics,284594.0,286664.0,286426.0
충주시 - 사업체수(A),Statistics,26893.0,27207.0,27657.0
충주시 - 인구천명당 사업체수(A÷B×1000),Statistics,128.5,130.6,133.1
충주시 - 주민등록인구(B),Statistics,209358.0,208277.0,207778.0
충청남도 - 사업체수(A),Statistics,261263.0,266577.0,276134.0
충청남도 - 인구천명당 사업체수(A÷B×1000),Statistics,123.3,125.6,129.6
충청남도 - 주민등록인구(B),Statistics,2119257.0,2123037.0,2130119.0
충청북도 - 사업체수(A),Statistics,194561.0,197158.0,203356.0
충청북도 - 인구천명당 사업체수(A÷B×1000),Statistics,121.8,123.6,127.6
충청북도 - 주민등록인구(B),Statistics,1597427.0,1595058.0,1593469.0
칠곡군 - 사업체수(A),Statistics,17160.0,17752.0,17773.0
칠곡군 - 인구천명당 사업체수(A÷B×1000),Statistics,150.8,157.8,160.7
칠곡군 - 주민등록인구(B),Statistics,113822.0,112487.0,110581.0
태백시 - 사업체수(A),Statistics,5399.0,5495.0,5665.0
태백시 - 인구천명당 사업체수(A÷B×1000),Statistics,132.2,139.4,146.4
태백시 - 주민등록인구(B),Statistics,40844.0,39428.0,38702.0
태안군 - 사업체수(A),Statistics,9347.0,9121.0,9576.0
태안군 - 인구천명당 사업체수(A÷B×1000),Statistics,151.9,148.7,157.5
태안군 - 주민등록인구(B),Statistics,61526.0,61335.0,60784.0
통영시 - 사업체수(A),Statistics,15052.0,15180.0,15263.0
통영시 - 인구천명당 사업체수(A÷B×1000),Statistics,120.0,123.7,126.6
통영시 - 주민등록인구(B),Statistics,125383.0,122681.0,120551.0
파주시 - 사업체수(A),Statistics,56504.0,59553.0,62183.0
파주시 - 인구천명당 사업체수(A÷B×1000),Statistics,116.9,120.2,124.9
파주시 - 주민등록인구(B),Statistics,483245.0,495315.0,497753.0
평창군 - 사업체수(A),Statistics,6493.0,6563.0,6764.0
평창군 - 인구천명당 사업체수(A÷B×1000),Statistics,158.4,160.1,166.4
평창군 - 주민등록인구(B),Statistics,40996.0,40990.0,40659.0
평택시 - 사업체수(A),Statistics,60910.0,61651.0,63346.0
평택시 - 인구천명당 사업체수(A÷B×1000),Statistics,107.9,106.6,107.2
평택시 - 주민등록인구(B),Statistics,564288.0,578529.0,591022.0
포천시 - 사업체수(A),Statistics,27380.0,27551.0,27710.0
포천시 - 인구천명당 사업체수(A÷B×1000),Statistics,183.8,187.8,193.3
포천시 - 주민등록인구(B),Statistics,148939.0,146701.0,143323.0
포항시 - 사업체수(A),Statistics,59457.0,59948.0,60730.0
포항시 - 인구천명당 사업체수(A÷B×1000),Statistics,118.0,120.7,123.2
포항시 - 주민등록인구(B),Statistics,503852.0,496650.0,493033.0
하남시 - 사업체수(A),Statistics,32386.0,34456.0,35781.0
하남시 - 인구천명당 사업체수(A÷B×1000),Statistics,101.2,105.7,108.5
하남시 - 주민등록인구(B),Statistics,320087.0,326059.0,329861.0
하동군 - 사업체수(A),Statistics,6270.0,6345.0,6536.0
하동군 - 인구천명당 사업체수(A÷B×1000),Statistics,144.3,149.4,157.1
하동군 - 주민등록인구(B),Statistics,43449.0,42465.0,41606.0
함안군 - 사업체수(A),Statistics,11263.0,11447.0,11344.0
함안군 - 인구천명당 사업체수(A÷B×1000),Statistics,180.1,186.3,188.4
함안군 - 주민등록인구(B),Statistics,62547.0,61456.0,60203.0
함양군 - 사업체수(A),Statistics,4838.0,4981.0,5185.0
함양군 - 인구천명당 사업체수(A÷B×1000),Statistics,126.3,132.1,140.3
함양군 - 주민등록인구(B),Statistics,38310.0,37708.0,36945.0
함평군 - 사업체수(A),Statistics,4083.0,4269.0,4502.0
함평군 - 인구천명당 사업체수(A÷B×1000),Statistics,130.6,138.7,147.1
함평군 - 주민등록인구(B),Statistics,31274.0,30784.0,30601.0
합천군 - 사업체수(A),Statistics,5471.0,5573.0,5729.0
합천군 - 인구천명당 사업체수(A÷B×1000),Statistics,127.4,132.2,139.0
합천군 - 주민등록인구(B),Statistics,42935.0,42142.0,41203.0
해남군 - 사업체수(A),Statistics,9246.0,8971.0,9423.0
해남군 - 인구천명당 사업체수(A÷B×1000),Statistics,137.7,136.3,145.9
해남군 - 주민등록인구(B),Statistics,67166.0,65831.0,64575.0
해운대구 - 사업체수(A),Statistics,40946.0,40564.0,40668.0
해운대구 - 인구천명당 사업체수(A÷B×1000),Statistics,103.3,104.9,106.9
해운대구 - 주민등록인구(B),Statistics,396438.0,386785.0,380448.0
홍성군 - 사업체수(A),Statistics,12388.0,12756.0,13162.0
홍성군 - 인구천명당 사업체수(A÷B×1000),Statistics,124.7,130.1,135.0
홍성군 - 주민등록인구(B),Statistics,99324.0,98068.0,97524.0
홍천군 - 사업체수(A),Statistics,9423.0,9661.0,9905.0
홍천군 - 인구천명당 사업체수(A÷B×1000),Statistics,137.8,142.1,147.2
홍천군 - 주민등록인구(B),Statistics,68365.0,67977.0,67309.0
화성시 - 사업체수(A),Statistics,109971.0,116455.0,121189.0
화성시 - 인구천명당 사업체수(A÷B×1000),Statistics,124.0,127.9,128.3
화성시 - 주민등록인구(B),Statistics,887015.0,910814.0,944342.0
화순군 - 사업체수(A),Statistics,7649.0,8008.0,8226.0
화순군 - 인구천명당 사업체수(A÷B×1000),Statistics,122.1,129.1,134.3
화순군 - 주민등록인구(B),Statistics,62624.0,62024.0,61254.0
화천군 - 사업체수(A),Statistics,3172.0,3183.0,3259.0
화천군 - 인구천명당 사업체수(A÷B×1000),Statistics,131.1,136.1,141.7
화천군 - 주민등록인구(B),Statistics,24195.0,23388.0,23007.0
횡성군 - 사업체수(A),Statistics,5813.0,6066.0,6322.0
횡성군 - 인구천명당 사업체수(A÷B×1000),Statistics,125.1,130.4,136.4
횡성군 - 주민등록인구(B),Statistics,46481.0,46532.0,46359.0
