item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
김해시 - 아파트월세통합가격지수,Statistics,113.9394374,114.9117452,114.624285,113.6415297,108.0650906,99.05388476,99.49344765,102.9180524,104.7998104,104.1601578,104.8291088
나주시 - 아파트월세통합가격지수,Statistics,105.1049728,104.0670842,101.392362,100.561741,100.2325622,99.8082792,99.47673693,103.3000405,101.8263413,99.00179712,99.3102795
남구 - 아파트월세통합가격지수,Statistics,95.46893408,96.43589884,97.51862003,97.87905172,96.7407925,96.49358254,98.47516405,102.349097,104.7714583,103.8374221,104.1845238
남동구 - 아파트월세통합가격지수,Statistics,93.81724824,94.24352552,94.86848227,95.16318719,95.07606367,94.76342038,97.11355991,100.8682359,100.2339166,98.39860851,103.6314102
남양주시 - 아파트월세통합가격지수,Statistics,94.11718992,94.81714569,94.70363909,94.57147669,93.90684684,93.45721827,95.98649643,104.0473366,102.4833309,99.66322009,100.7865657
남원시 - 아파트월세통합가격지수,Statistics,98.42800343,98.69229548,99.37887443,100.0504197,100.9066954,101.1450296,100.0286947,100.0402071,101.7231931,100.7894636,101.8982399
노원구 - 아파트월세통합가격지수,Statistics,98.80173205,98.52413402,98.45824467,98.44373697,98.08822795,98.18281073,99.31751318,101.281837,103.2842718,104.0733706,108.123219
논산시 - 아파트월세통합가격지수,Statistics,103.9664502,102.4706203,100.9077436,100.8202224,99.46355345,98.61325725,99.13272349,101.3123726,101.6102421,102.5667746,103.6564956
달서구 - 아파트월세통합가격지수,Statistics,96.23569192,96.2770854,95.40812464,95.07060039,94.99452909,95.43996885,98.44136518,100.2587954,92.68697108,87.27422835,85.11310452
달성군 - 아파트월세통합가격지수,Statistics,100.0493909,100.3121679,95.69340683,95.1223595,94.83618388,97.18082874,98.63864682,101.1599989,97.640347,95.00460723,93.54035466
당진시 - 아파트월세통합가격지수,Statistics,105.1496648,106.2970811,104.7961409,103.830153,100.8672685,98.97585771,99.82189969,101.5709069,103.1097866,102.3272337,101.4827253
대구광역시 - 아파트월세통합가격지수,Statistics,97.32155942,97.84596433,96.61640785,96.18624092,96.04476978,96.66911027,98.54644755,100.6701198,96.7552718,92.32803759,89.77731875
