item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
기장군 - 녹지지역 - 면적,Statistics,200710628.0,200096848.0,196112148.0,193753974.0,192648396.0,191558825.0,191558825.0,191343371.0,191343371.0,191349351.0,191353902.0,191356186.0,191318826.0,191318826.0,191293034.0
기장군 - 녹지지역 - 비율,Statistics,90.57,90.3,88.5,87.43,86.95,86.46,86.46,86.36,86.36,86.36,86.37,86.37,86.35,86.35,86.34
기장군 - 도시지역 - 면적,Statistics,221600001.0,221600002.0,221600002.0,221600001.0,221563954.0,221563955.0,221563955.0,221563955.0,221563955.0,221563954.0,221563954.0,221563954.0,221563954.0,221563954.0,221563955.0
김제시 - 녹지지역 - 면적,Statistics,31624836.0,31624836.0,31760478.0,31760478.0,31760478.0,31760478.0,31760478.0,31760478.0,31760478.0,31760478.0,31709927.0,31709927.0,31709927.0,31709927.0,31709765.0
김제시 - 녹지지역 - 비율,Statistics,72.25,72.25,72.46,72.46,72.46,72.46,72.46,72.46,72.46,72.46,72.34,72.34,72.34,72.34,71.81
김제시 - 도시지역 - 면적,Statistics,43773811.0,43773811.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831974.0,43831566.0,43831566.0,43831566.0,43831566.0,44158904.0
김천시 - 녹지지역 - 면적,Statistics,42378007.0,42239795.0,42239795.0,42267892.0,42240961.0,42240961.0,42277998.0,42146143.0,42082616.0,42082616.0,42082616.0,42082616.0,42082616.0,42088605.0,42088605.0
김천시 - 녹지지역 - 비율,Statistics,68.12,67.95,67.95,66.48,66.47,66.47,66.53,66.32,65.12,65.12,65.12,65.12,65.12,65.13,65.13
김천시 - 도시지역 - 면적,Statistics,62213234.0,62159898.0,62159898.0,63578092.0,63551161.0,63551161.0,63548115.0,63548115.0,64622360.0,64622360.0,64622360.0,64622360.0,64622360.0,64622418.0,64622418.0
김포시 - 녹지지역 - 면적,Statistics,64817576.0,62988679.0,76146480.0,76467915.0,76388163.0,76325416.0,76349722.0,76349722.0,76349722.0,76349722.0,76349722.0,76349722.0,74815054.0,74815054.0,74815054.0
김포시 - 녹지지역 - 비율,Statistics,75.07,72.95,75.4,75.72,74.94,74.88,74.9,74.9,74.9,74.9,74.9,74.9,71.46,71.46,71.46
김포시 - 도시지역 - 면적,Statistics,86339707.0,86340668.0,100983682.0,100981181.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,101933117.0,104689413.0,104689413.0,104689413.0
김해시 - 녹지지역 - 면적,Statistics,218584160.0,218326799.0,213853371.0,213097871.0,212424654.0,211745219.0,211553525.0,211152105.0,208840112.0,208527614.0,208530279.0,207844995.0,208912102.0,206751135.0,206687100.0
김해시 - 녹지지역 - 비율,Statistics,83.13,82.93,81.19,80.44,80.02,79.53,79.4,79.11,78.19,78.07,78.08,77.82,78.19,77.47,77.44
김해시 - 도시지역 - 면적,Statistics,262947091.0,263269027.0,263396723.0,264919866.0,265480936.0,266255956.0,266443911.0,266906655.0,267087103.0,267087930.0,267062845.0,267067205.0,267179611.0,266886091.0,266886583.0
나주시 - 녹지지역 - 면적,Statistics,83399036.0,83011542.0,83011542.0,83011542.0,82972359.0,82564980.0,82564980.0,82564980.0,82564980.0,82564980.0,82545700.0,82545700.0,82754152.0,82381184.0,82381184.0
나주시 - 녹지지역 - 비율,Statistics,81.29,78.93,78.93,78.93,78.89,79.26,79.26,79.26,79.26,79.26,79.21,79.21,78.66,78.31,78.31
나주시 - 도시지역 - 면적,Statistics,102596082.0,105164535.0,105164535.0,105164535.0,105169938.0,104165701.0,104170378.0,104170378.0,104170378.0,104170378.0,104208246.0,104208246.0,105204946.0,105204946.0,105204942.0
남구 - 녹지지역 - 면적,Statistics,12460721.0,12865051.0,12865051.0,12860928.0,12860928.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0,12861218.0
남구 - 녹지지역 - 비율,Statistics,29.31,30.27,30.27,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26
남구 - 도시지역 - 면적,Statistics,42507260.0,42507260.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0,42507261.0
남동구 - 녹지지역 - 면적,Statistics,27118665.0,27725043.0,27725043.0,27725043.0,27725043.0,29103503.0,29103503.0,29103503.0,29103503.0,28452811.0,28452811.0,28461739.0,28461739.0,28461739.0,28304355.0
남동구 - 녹지지역 - 비율,Statistics,39.57,39.37,39.37,39.37,39.37,42.12,42.12,42.12,42.12,41.45,41.45,41.45,41.45,41.45,49.84
남동구 - 도시지역 - 면적,Statistics,68528631.0,70415594.0,70415612.0,70415612.0,70415612.0,69090152.0,69090152.0,69090152.0,69090152.0,68648644.0,68648644.0,68657807.0,68657807.0,68657808.0,56793522.0
남양주시 - 녹지지역 - 면적,Statistics,209823625.0,206726363.0,205229562.0,204602701.0,203276672.0,202830060.0,201267644.0,201051220.0,201106097.0,201105484.0,200769262.0,200761403.0,194177593.0,192835381.0,192836100.0
남양주시 - 녹지지역 - 비율,Statistics,90.45,88.31,87.67,87.41,86.84,86.65,83.24,83.15,83.17,83.17,82.82,82.81,80.1,79.54,79.55
남양주시 - 도시지역 - 면적,Statistics,231965440.0,234083192.0,234083192.0,234083192.0,234083363.0,234083363.0,241792389.0,241792390.0,241792389.0,241792390.0,242423014.0,242423014.0,242423014.0,242423014.0,242423014.0
남원시 - 녹지지역 - 면적,Statistics,21908880.0,21752928.0,21420127.0,21420127.0,21420127.0,21420127.0,21420127.0,21420127.0,21398187.0,21398187.0,21398187.0,21398187.0,21398187.0,21398187.0,21398187.0
남원시 - 녹지지역 - 비율,Statistics,73.34,72.82,71.71,71.71,71.71,71.71,71.71,71.71,69.82,69.82,69.82,69.82,69.82,69.82,69.82
남원시 - 도시지역 - 면적,Statistics,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,29871000.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0,30647473.0
남해군 - 녹지지역 - 면적,Statistics,10352621.0,10352621.0,10352621.0,10352602.0,10352602.0,10352602.0,10352602.0,10352602.0,10352602.0,10352602.0,10352602.0,10352602.0,10359422.0,10359422.0,10359422.0
남해군 - 녹지지역 - 비율,Statistics,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.72,87.78,87.78,87.78
남해군 - 도시지역 - 면적,Statistics,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0,11801283.0
노원구 - 녹지지역 - 면적,Statistics,22230407.0,22230407.0,22230734.0,22230734.0,22201923.0,22201923.0,22201912.0,22197837.0,21026581.0,21026581.0,21026581.0,21026587.0,21026586.0,21025771.0,21025771.0
노원구 - 녹지지역 - 비율,Statistics,62.69,62.69,62.69,62.69,62.61,62.61,62.61,62.6,59.07,59.07,59.15,59.15,59.15,59.16,59.16
노원구 - 도시지역 - 면적,Statistics,35460000.0,35460000.0,35460000.0,35460000.0,35460032.0,35460032.0,35459862.0,35459862.0,35595942.0,35595942.0,35545790.0,35546826.0,35546825.0,35543309.0,35543308.0
논산시 - 녹지지역 - 면적,Statistics,39889392.0,39890935.0,39644758.0,39644532.0,39514118.0,39514118.0,39589685.0,39589685.0,39614589.0,39614589.0,39614589.0,39614589.0,39614589.0,39614589.0,39618553.0
논산시 - 녹지지역 - 비율,Statistics,80.15,80.15,79.57,78.46,79.31,79.27,79.42,79.42,79.47,79.47,79.47,79.47,79.47,79.47,80.71
논산시 - 도시지역 - 면적,Statistics,49766840.0,49769435.0,49821071.0,50526823.0,49821072.0,49847710.0,49847710.0,49847710.0,49850582.0,49850582.0,49850582.0,49850582.0,49850582.0,49850582.0,49085759.0
단양군 - 녹지지역 - 면적,Statistics,30357448.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0,30431822.0
단양군 - 녹지지역 - 비율,Statistics,85.51,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37,85.37
단양군 - 도시지역 - 면적,Statistics,35502234.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0,35644901.0
달서구 - 녹지지역 - 면적,Statistics,,28187739.0,27650995.0,27665936.0,27644241.0,27648924.0,27649712.0,27647947.0,27651457.0,27649603.0,27608918.0,27609203.0,27621767.0,27643939.0,27640426.0
달서구 - 녹지지역 - 비율,Statistics,,45.21,44.35,44.38,44.34,44.35,44.35,44.35,44.35,44.35,44.29,44.29,44.3,44.32,44.32
달서구 - 도시지역 - 면적,Statistics,,62342296.0,62342471.0,62341070.0,62341087.0,62340753.0,62341541.0,62339776.0,62343286.0,62341432.0,62339757.0,62340042.0,62352606.0,62374778.0,62371265.0
달성군 - 녹지지역 - 면적,Statistics,,333094966.0,332693152.0,332636336.0,332807508.0,332884669.0,332836541.0,333611378.0,333607151.0,333620246.0,334965022.0,334953859.0,335137355.0,336636627.0,336586196.0
달성군 - 녹지지역 - 비율,Statistics,,88.42,88.41,88.4,88.45,88.45,88.43,88.64,88.64,88.64,88.66,88.66,88.67,88.71,88.7
달성군 - 도시지역 - 면적,Statistics,,376702945.0,376303752.0,376303093.0,376284892.0,376362104.0,376372147.0,376376084.0,376371857.0,376384952.0,377799698.0,377788398.0,377972263.0,379471535.0,379469499.0
담양군 - 녹지지역 - 면적,Statistics,128195482.0,122000803.0,122004991.0,122000803.0,122079231.0,122079231.0,122079231.0,122477680.0,122477680.0,122477680.0,122477680.0,122488801.0,122475737.0,122475695.0,122475737.0
담양군 - 녹지지역 - 비율,Statistics,93.21,92.71,92.72,92.71,92.36,92.36,91.48,91.78,91.78,91.78,91.78,91.79,91.78,91.78,91.78
담양군 - 도시지역 - 면적,Statistics,137541100.0,131590400.0,131590400.0,131590400.0,132170907.0,132170907.0,133453605.0,133448080.0,133448080.0,133448080.0,133448080.0,133448209.0,133448210.0,133448210.0,133448210.0
당진군 - 녹지지역 - 면적,Statistics,29205540.0,29545654.0,30086475.0,,,,,,,,,,,,
당진군 - 녹지지역 - 비율,Statistics,27.32,35.3,35.68,,,,,,,,,,,,
당진군 - 도시지역 - 면적,Statistics,106917543.0,83688407.0,84313090.0,,,,,,,,,,,,
당진시 - 녹지지역 - 면적,Statistics,,,,30080786.0,30434800.0,30434800.0,30376967.0,30121983.0,30014781.0,29991441.0,30120726.0,29891996.0,29968053.0,30460526.0,30428327.0
당진시 - 녹지지역 - 비율,Statistics,,,,34.84,40.66,40.66,40.45,39.43,40.24,40.01,40.08,39.77,39.51,39.9,39.86
당진시 - 도시지역 - 면적,Statistics,,,,86346852.0,74846976.0,74846976.0,75098153.0,76388108.0,74584470.0,74954163.0,75160787.0,75159380.0,75847910.0,76346790.0,76345800.0
대구광역시 - 녹지지역 - 면적,Statistics,621461579.0,621018843.0,619983037.0,619315226.0,618710307.0,618782830.0,617924513.0,617685996.0,617607324.0,617503124.0,618689902.0,618124429.0,618303816.0,619827688.0,625583154.0
대구광역시 - 녹지지역 - 비율,Statistics,77.83,77.77,77.68,77.61,77.54,77.55,77.44,77.41,77.39,77.39,77.4,77.33,77.34,77.38,77.4
대구광역시 - 도시지역 - 면적,Statistics,798467527.0,798498469.0,798083296.0,798032488.0,797883045.0,797940177.0,797962749.0,797969025.0,798003179.0,797919337.0,799328917.0,799299015.0,799509757.0,801033747.0,808195732.0
대덕구 - 녹지지역 - 면적,Statistics,47824255.0,47823778.0,47966175.0,47966175.0,47966175.0,47966175.0,47966175.0,47881505.0,47918282.0,49960402.0,49702054.0,49716674.0,49716674.0,49716674.0,49716674.0
대덕구 - 녹지지역 - 비율,Statistics,69.9,69.9,70.11,70.11,70.11,70.11,70.11,69.98,70.04,72.73,72.02,72.04,72.04,72.04,72.04
대덕구 - 도시지역 - 면적,Statistics,68421417.0,68421414.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68419960.0,68692125.0,69010118.0,69010118.0,69010118.0,69010118.0,69010118.0
대전광역시 - 녹지지역 - 면적,Statistics,401845953.0,401760781.0,402122320.0,401742866.0,401818078.0,401802814.0,401052112.0,400967442.0,400939211.0,402981331.0,399318255.0,399332875.0,399332875.0,399332875.0,399332875.0
대전광역시 - 녹지지역 - 비율,Statistics,81.19,81.17,81.24,81.17,81.13,81.13,80.93,80.91,80.91,81.28,80.49,80.49,80.49,80.49,80.49
대전광역시 - 도시지역 - 면적,Statistics,494959003.0,494958998.0,494957058.0,494957655.0,495269034.0,495258867.0,495546287.0,495546287.0,495546171.0,495818299.0,496123890.0,496123890.0,496123890.0,496123890.0,496123890.0
도봉구 - 녹지지역 - 면적,Statistics,8637764.0,8637764.0,8637764.0,8637764.0,8637764.0,8637764.0,8637764.0,8637764.0,10841445.0,10841445.0,10841445.0,10387632.0,10387632.0,10384130.0,10381593.0
도봉구 - 녹지지역 - 비율,Statistics,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,52.43,52.43,52.43,49.84,49.84,49.83,49.82
도봉구 - 도시지역 - 면적,Statistics,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20850000.0,20679052.0,20679052.0,20679052.0,20839966.0,20839966.0,20839966.0,20839966.0
동구 - 녹지지역 - 면적,Statistics,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3089485.0,3090992.0,3090992.0,3090992.0,3090992.0
동구 - 녹지지역 - 비율,Statistics,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.66,26.66,26.66,26.66
동구 - 도시지역 - 면적,Statistics,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0,11593305.0
동대문구 - 녹지지역 - 면적,Statistics,120000.0,120000.0,120000.0,120000.0,120000.0,384319.0,384319.0,384319.0,383081.0,383081.0,383081.0,383081.0,383081.0,383081.0,383081.0
동대문구 - 녹지지역 - 비율,Statistics,0.84,0.84,0.84,0.84,0.84,2.63,2.63,2.63,2.69,2.69,2.69,2.69,2.69,2.69,2.69
동대문구 - 도시지역 - 면적,Statistics,14220000.0,14220000.0,14220000.0,14220000.0,14220000.0,14625893.0,14626119.0,14626119.0,14245433.0,14245433.0,14245433.0,14251163.0,14251236.0,14251806.0,14251806.0
동두천시 - 녹지지역 - 면적,Statistics,25558438.0,25631387.0,25631387.0,25631387.0,25631387.0,25631387.0,25535905.0,25465480.0,25465480.0,25465247.0,25439773.0,25439773.0,25440331.0,25439892.0,25344708.0
동두천시 - 녹지지역 - 비율,Statistics,77.25,77.47,77.47,76.95,76.97,76.97,76.69,76.48,76.48,76.48,75.79,75.79,75.79,75.79,75.51
동두천시 - 도시지역 - 면적,Statistics,33085501.0,33085501.0,33085501.0,33309421.0,33298502.0,33298502.0,33298502.0,33298502.0,33298502.0,33297990.0,33565811.0,33565811.0,33565219.0,33565219.0,33565219.0
동래구 - 녹지지역 - 면적,Statistics,5580629.0,5579709.0,5579214.0,5579214.0,5579330.0,5924310.0,5924310.0,5924310.0,5924310.0,5924310.0,5924310.0,5924309.0,5888668.0,5819142.0,5819143.0
동래구 - 녹지지역 - 비율,Statistics,33.42,33.42,33.41,33.41,33.41,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.27,34.85,34.85
동래구 - 도시지역 - 면적,Statistics,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697578.0,16697578.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0,16697577.0
동작구 - 녹지지역 - 면적,Statistics,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,2252275.0,2252275.0,2252275.0,2252275.0,2252275.0,2252275.0,2252275.0,2250329.0,2250329.0
동작구 - 녹지지역 - 비율,Statistics,4.28,4.28,4.28,4.28,4.28,4.28,13.74,13.74,13.74,13.74,13.74,13.74,13.74,13.73,13.73
동작구 - 도시지역 - 면적,Statistics,16350000.0,16350000.0,16350000.0,16350000.0,16350000.0,16345101.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387882.0,16387883.0,16387891.0
동해시 - 녹지지역 - 면적,Statistics,82179676.0,82179676.0,82196800.0,82196800.0,82179676.0,82179676.0,82179676.0,82179611.0,82179762.0,81750661.0,81750661.0,81863718.0,81863718.0,81770077.0,81745526.0
동해시 - 녹지지역 - 비율,Statistics,66.13,66.13,66.14,66.14,66.13,66.13,66.13,66.13,66.13,65.98,65.98,66.01,66.01,65.94,76.99
동해시 - 도시지역 - 면적,Statistics,124277319.0,124277319.0,124277320.0,124277320.0,124277320.0,124277320.0,124277320.0,124277317.0,124277317.0,123901726.0,123901726.0,124014784.0,124014784.0,124014784.0,106174140.0
마산시 - 녹지지역 - 면적,Statistics,137821304.0,,,,,,,,,,,,,,
마산시 - 녹지지역 - 비율,Statistics,50.92,,,,,,,,,,,,,,
마산시 - 도시지역 - 면적,Statistics,270678906.0,,,,,,,,,,,,,,
마포구 - 녹지지역 - 면적,Statistics,11217742.0,11180697.0,11180698.0,11180698.0,11180698.0,11180698.0,11180698.0,9558447.0,9558447.0,9558937.0,9560036.0,9559911.0,9559911.0,9559911.0,9657426.0
마포구 - 녹지지역 - 비율,Statistics,47.0,46.84,46.84,46.84,46.84,46.84,46.84,40.01,40.01,40.01,40.03,40.03,40.03,40.03,40.42
마포구 - 도시지역 - 면적,Statistics,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23870000.0,23890251.0,23890251.0,23890251.0,23884089.0,23883966.0,23883966.0,23883966.0,23890251.0
목포시 - 녹지지역 - 면적,Statistics,31684351.0,30257064.0,30257064.0,30258445.0,29886607.0,29760286.0,29760286.0,29760286.0,29748108.0,29748108.0,29748108.0,29678059.0,27548633.0,27420644.0,27420644.0
목포시 - 녹지지역 - 비율,Statistics,28.17,26.9,26.9,26.9,26.57,26.46,26.46,26.46,26.45,26.45,26.45,26.38,24.49,24.38,24.38
목포시 - 도시지역 - 면적,Statistics,112490000.0,112490000.0,112490000.0,112490000.0,112487667.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0,112490000.0
무안군 - 녹지지역 - 면적,Statistics,21992084.0,21992084.0,21992084.0,21992084.0,21992084.0,21992084.0,21992084.0,21992084.0,21992084.0,21990288.0,21990288.0,21964789.0,21964789.0,21809572.0,21809572.0
무안군 - 녹지지역 - 비율,Statistics,45.47,45.47,45.47,45.47,45.47,45.47,45.4,71.54,71.54,71.53,71.53,70.7,70.7,70.02,70.02
무안군 - 도시지역 - 면적,Statistics,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48364778.0,48439987.0,30740673.0,30740673.0,30744451.0,30744451.0,31069640.0,31069640.0,31148575.0,31148575.0
무주군 - 녹지지역 - 면적,Statistics,10066843.0,9957670.0,9957670.0,9957670.0,9957670.0,9957670.0,9957670.0,9957670.0,9957670.0,9957670.0,9953796.0,9953796.0,9953796.0,9953796.0,9953796.0
무주군 - 녹지지역 - 비율,Statistics,50.0,49.73,49.73,49.73,80.61,80.61,80.61,80.61,80.61,80.61,80.58,80.58,80.58,80.58,80.58
무주군 - 도시지역 - 면적,Statistics,20134468.0,20025295.0,20025295.0,20025295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0,12353295.0
문경시 - 녹지지역 - 면적,Statistics,27531800.0,27006803.0,27006803.0,27006803.0,27209116.0,27209116.0,27209116.0,27209116.0,27217556.0,27217556.0,27217556.0,27217556.0,27217556.0,27217556.0,27217556.0
문경시 - 녹지지역 - 비율,Statistics,73.44,71.26,71.26,71.26,71.79,71.79,71.79,71.79,71.81,71.81,71.81,71.81,71.91,71.91,71.91
문경시 - 도시지역 - 면적,Statistics,37491010.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37900782.0,37848000.0,37848000.0,37848000.0
미추홀구 - 녹지지역 - 면적,Statistics,,,,,,,,,,4407446.0,4417731.0,4417731.0,4417731.0,4417731.0,4435461.0
미추홀구 - 녹지지역 - 비율,Statistics,,,,,,,,,,17.7,17.78,17.78,17.78,17.78,17.8
미추홀구 - 도시지역 - 면적,Statistics,,,,,,,,,,24897342.0,24840389.0,24840389.0,24840389.0,24840389.0,24921836.0
밀양시 - 녹지지역 - 면적,Statistics,45443357.0,45443357.0,45443357.0,45443357.0,45443357.0,45443357.0,45443357.0,45443357.0,45696807.0,45715282.0,45757459.0,45757459.0,45757459.0,45757459.0,45757459.0
밀양시 - 녹지지역 - 비율,Statistics,76.61,76.61,76.61,76.61,76.61,76.61,76.29,76.29,73.98,74.01,74.47,74.47,74.47,74.47,74.47
밀양시 - 도시지역 - 면적,Statistics,59317768.0,59316261.0,59316261.0,59316261.0,59316261.0,59316261.0,59568691.0,59568691.0,61766865.0,61769242.0,61441669.0,61441669.0,61441669.0,61441669.0,61441669.0
보령시 - 녹지지역 - 면적,Statistics,19056005.0,19056005.0,19269508.0,19117248.0,19117156.0,19330671.0,19160903.0,19231696.0,19231696.0,19231696.0,19231696.0,18975785.0,18975785.0,18979695.0,18982139.0
보령시 - 녹지지역 - 비율,Statistics,55.9,55.68,54.57,54.14,54.14,54.41,54.19,54.44,54.44,54.44,54.44,63.12,63.12,53.73,53.73
보령시 - 도시지역 - 면적,Statistics,34087488.0,34226414.0,35313680.0,35313707.0,35313681.0,35528206.0,35358561.0,35324504.0,35324504.0,35324504.0,35324504.0,30064183.0,30064183.0,35327241.0,35327241.0
보성군 - 녹지지역 - 면적,Statistics,18992305.0,18992305.0,18846541.0,20312358.0,20312358.0,20312358.0,20312358.0,20312358.0,20312358.0,20312358.0,20312358.0,20265213.0,20265213.0,20265213.0,20265213.0
보성군 - 녹지지역 - 비율,Statistics,84.94,84.94,84.29,78.17,78.17,84.51,84.51,84.51,84.51,84.51,84.51,84.53,84.53,84.53,84.53
보성군 - 도시지역 - 면적,Statistics,22360000.0,22360000.0,22360000.0,25985980.0,25985980.0,24034080.0,24034080.0,24034080.0,24034080.0,24034080.0,24034080.0,23973695.0,23973695.0,23973695.0,23973695.0
보은군 - 녹지지역 - 면적,Statistics,10913994.0,11079238.0,11079238.0,11079238.0,11041655.0,11041655.0,11041655.0,11041655.0,11041655.0,11041655.0,10863461.0,10863461.0,10863461.0,10863461.0,10863461.0
보은군 - 녹지지역 - 비율,Statistics,70.02,67.29,61.73,62.44,62.23,62.24,62.24,62.25,62.25,62.25,61.25,61.25,61.25,61.25,61.25
보은군 - 도시지역 - 면적,Statistics,15586955.0,16464394.0,17948858.0,17744274.0,17744438.0,17741461.0,17741222.0,17737591.0,17737591.0,17737591.0,17737591.0,17736716.0,17736716.0,17736716.0,17736716.0
봉화군 - 녹지지역 - 면적,Statistics,7292160.0,7292160.0,7278490.0,7278490.0,7278490.0,7278490.0,7278490.0,7267685.0,7267685.0,7267685.0,7267685.0,7267685.0,7309444.0,7309444.0,7309444.0
봉화군 - 녹지지역 - 비율,Statistics,78.41,78.41,78.26,76.74,76.74,76.74,76.74,76.63,76.63,76.63,76.63,76.63,77.07,77.07,77.07
봉화군 - 도시지역 - 면적,Statistics,9300000.0,9300000.0,9300000.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0,9484653.0
부산광역시 - 녹지지역 - 면적,Statistics,577305021.0,576508531.0,563200624.0,560662775.0,555902452.0,554765334.0,547118411.0,546836972.0,546225644.0,546228649.0,544747568.0,544711620.0,544872774.0,543569407.0,543390841.0
부산광역시 - 녹지지역 - 비율,Statistics,61.06,61.11,59.73,59.45,58.95,58.97,58.15,58.12,58.06,58.06,57.9,57.9,57.91,57.77,57.76
부산광역시 - 도시지역 - 면적,Statistics,945518627.0,943382552.0,942982553.0,943008858.0,942972811.0,940825057.0,940825057.0,940825056.0,940825056.0,940825058.0,940825058.0,940825055.0,940825971.0,940844566.0,940825056.0
부산진구 - 녹지지역 - 면적,Statistics,13785174.0,13785174.0,13785174.0,13785134.0,13785134.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0,13755174.0
부산진구 - 녹지지역 - 비율,Statistics,46.44,46.44,46.44,46.44,46.44,46.34,46.34,46.34,46.34,46.37,46.37,46.37,46.37,46.37,46.37
부산진구 - 도시지역 - 면적,Statistics,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29682617.0,29666536.0,29666536.0,29666536.0,29666536.0,29666536.0,29666536.0
부안군 - 녹지지역 - 면적,Statistics,32406216.0,32406216.0,32406216.0,32406216.0,38289688.0,37962370.0,37962370.0,37962370.0,37962370.0,37962370.0,37964298.0,37964298.0,37964298.0,37964298.0,37964833.0
부안군 - 녹지지역 - 비율,Statistics,67.83,67.83,68.57,68.57,80.15,79.46,79.46,79.46,79.46,79.46,79.46,79.46,79.46,79.46,80.34
부안군 - 도시지역 - 면적,Statistics,47775171.0,47775171.0,47258000.0,47258000.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47775171.0,47258000.0
부여군 - 녹지지역 - 면적,Statistics,39436691.0,39436691.0,39436691.0,39436691.0,39143254.0,39143254.0,39143254.0,39143254.0,39143254.0,38777277.0,39015288.0,39058912.0,39058912.0,39058912.0,39058912.0
부여군 - 녹지지역 - 비율,Statistics,90.89,90.89,90.89,90.89,90.21,90.21,90.21,90.21,90.21,90.04,89.92,90.02,90.02,90.02,90.02
부여군 - 도시지역 - 면적,Statistics,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0,43391336.0,43391336.0,43391336.0,43066254.0,43390736.0,43390736.0,43390736.0,43390736.0,43390736.0
부천시 - 녹지지역 - 면적,Statistics,23974493.0,23056154.0,23075780.0,22706661.0,22696634.0,22696936.0,22593612.0,22375677.0,22210416.0,22210417.0,22003763.0,22009438.0,18928890.0,18922668.0,18541991.0
부천시 - 녹지지역 - 비율,Statistics,44.85,43.14,43.17,42.48,42.46,42.46,42.27,41.86,41.55,41.55,41.17,41.18,35.41,35.4,34.69
부천시 - 도시지역 - 면적,Statistics,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450000.0,53450001.0,53450001.0,53450000.0,53450000.0
부평구 - 녹지지역 - 면적,Statistics,10508388.0,10508388.0,10508388.0,10508388.0,10508388.0,10508388.0,10511723.0,10511723.0,10511723.0,10504730.0,10504730.0,10504730.0,10504730.0,12263217.0,12263436.0
부평구 - 녹지지역 - 비율,Statistics,32.85,32.85,32.85,32.85,32.85,32.85,32.86,32.86,32.85,32.83,32.83,32.83,32.83,38.22,38.22
부평구 - 도시지역 - 면적,Statistics,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31984731.0,31987758.0,31987758.0,31994589.0,31994589.0,31994600.0,31994600.0,31994438.0,32082459.0,32082725.0
북구 - 녹지지역 - 면적,Statistics,29300386.0,29284166.0,29277696.0,29277696.0,29277696.0,29275856.0,29275855.0,29231265.0,29231265.0,29231265.0,29231265.0,29219843.0,29219843.0,29219843.0,29219843.0
